kepid,iso_age,iso_age_upp,iso_age_low,iso_mass,iso_mass_upp,iso_mass_low,iso_radius,iso_radius_upp,iso_radius_low,iso_teff,iso_teff_upp,iso_teff_low,iso_feh,iso_feh_upp,iso_feh_low,iso_kmag,iso_kmag_upp,iso_kmag_low,iso_parallax,iso_parallax_upp,iso_parallax_low,teff,feh,kmag,parallax,teff_err,feh_err,kmag_err,parallax_err,binflag,dteff,dsigmateff,dfeh,dsigmafeh,dkmag,dsigmakmag,dparallax,dsigmaparallax,dsigmaobs,idx,acf,Prot,e_Prot,Rvar,LPH,w,D,N,C,G,T,F,R,M1,M2
9466429,3.43194,1.2686669400000001,0.5668233599999999,1.2538319,0.05543904799999999,0.09548226399999993,1.72446855,0.03669867799999982,0.03624637400000008,6364.521500000001,102.21840399999928,98.84312800000134,-0.1198134425,0.08862427366,0.0864071787,12.5521745,0.026861779999999058,0.027150660000000215,0.7757082200000001,0.011962439199999952,0.01182263200000011,6364.0,-0.128,12.550896000035108,0.7755876831404639,110,0.1,0.0272430838010163,0.012217633065912,False,0.5215000000007421,0.004740909090915838,0.008186557499999997,0.08186557499999997,0.0012784999648918216,0.04692934082756547,0.00012053685953616888,0.009865811068796512,0.09499550435491112,True,True,,     ,,,         ,0,0,0,0,1,0,0,0,0
2852941,8.089656000000002,1.3401433199999992,1.2940130680000008,0.9684105199999999,0.04811256000000008,0.04318570239999986,1.46223265,0.027063221999999998,0.02646253800000009,6128.53435,105.9816780000001,110.09174600000006,-0.36287612999999996,0.09982722839999997,0.10069927480000002,12.129712000000001,0.024272079999997587,0.024335960000000156,1.1381542,0.012339479999999847,0.012389904000000174,6108.6,-0.384,12.128740001484752,1.1378325768384123,110,0.1,0.0247267078055934,0.0126879612437726,False,19.93434999999954,0.18122136363635946,0.021123870000000045,0.21123870000000045,0.0009719985152489841,0.03930966155668768,0.0003216231615876808,0.025348687264121112,0.28222469143153894,True,True,,     ,,,         ,0,0,0,0,1,0,0,0,0
10793576,2.5083580000000003,2.3207992199999996,1.6105693800000003,1.0790929999999999,0.04805122000000028,0.0597045759999999,1.07349825,0.01957114999999998,0.018378809999999968,5992.1345,89.17320399999971,93.3131400000002,0.035438538500000005,0.0855202927,0.08719901598000002,12.6899775,0.02836714000000029,0.029187659999999838,1.2010002499999999,0.012622414000000193,0.012179189999999895,6021.3,0.053,12.690870000742375,1.2019262875579793,110,0.1,0.0293530666153606,0.0129427843448928,False,-29.165500000000065,-0.2651409090909097,-0.017561461499999993,-0.17561461499999992,-0.0008925007423759013,-0.03040570697675763,-0.0009260375579793756,-0.07154855812341401,0.3273895200849414,True,False,7.7, 1.67,791.0,0.266788, 0.000000,0,0,0,0,0,0,0,1,0
3348082,11.69991675,1.4258465299999994,2.0639676300000005,0.9146465349999999,0.04455018740000005,0.031930228999999866,1.2411699500000002,0.04382704599999987,0.042491298000000066,5762.16035,88.50661000000036,76.52620200000001,-0.102960227,0.09133087456,0.08985013539999999,13.4252605,0.04041961999999977,0.03954962000000073,0.7595683,0.02064945600000001,0.02114119839999995,5684.4,-0.16,13.42271400219202,0.7586776978547292,110,0.1,0.040258119662337,0.0209399517880133,False,77.76035000000047,0.706912272727277,0.057039773,0.5703977299999999,0.00254649780798033,0.06325426595526457,0.0008906021452708135,0.04253124144156926,0.9115308773605517,True,False,49.36, 3.22,1939.0,0.18289, 0.000000,0,0,0,0,0,0,0,1,0
5709725,5.1380894999999995,4.568157620000001,3.443812339999999,0.884627555,0.038818515,0.04424618700000005,0.84571632,0.015356742400000067,0.014873517999999919,5267.37625,84.83339799999976,82.25072999999975,0.08837761,0.0827710908,0.08722934798399999,12.9141815,0.02879398000000144,0.02782466000000028,1.4803716,0.018822495999999855,0.01923103199999998,5293.2,0.096,12.915870000742377,1.4819081297044268,110,0.1,0.0293530666153606,0.0195970924032618,False,-25.823749999999563,-0.23476136363635966,-0.007622390000000007,-0.07622390000000007,-0.0016885007423770304,-0.057523827561288945,-0.0015365297044267479,-0.07840600395245384,0.26529129835089993,True,False,34.1, 3.61,1678.0,0.131806, 0.098883,0,0,0,0,0,0,0,0,1
4270253,5.800668,3.66189372,3.242329544,0.99592512,0.06579976800000009,0.061925135999999936,1.0339032499999998,0.0293087820000002,0.028164525999999857,5693.51125,99.05996200000027,96.19870199999968,0.11910293999999999,0.09266506440000002,0.09382302975999998,13.282799,0.038562119999998146,0.03891692000000191,0.97597895,0.019376225999999996,0.019948232399999988,5685.8,0.11,13.280766000777485,0.975372780351193,110,0.1,0.0398466080672085,0.020039525232046,False,7.7112499999993815,0.0701022727272671,0.00910293999999999,0.0910293999999999,0.0020329992225160964,0.051020634405997016,0.0006061696488069979,0.030248703089913925,0.12930108073678384,True,False,76.25,16.37,1524.0,0.222038, 0.000000,0,0,0,0,0,0,0,1,0
10337258,2.3954459999999997,1.7068240799999996,1.3371727239999995,1.17837595,0.06004935000000011,0.06684291800000008,1.2341696500000001,0.018367038000000058,0.017486426000000055,6194.632,96.24082400000043,100.76637599999958,0.088862687,0.09311626779999999,0.094841401272,12.1072965,0.017852139999998684,0.01811366000000092,1.3427601,0.01138218000000002,0.011507076000000005,6197.1,0.087,12.106844000518322,1.3426831949077276,110,0.1,0.017851264096986,0.0114376955290546,False,-2.4680000000007567,-0.022436363636370516,0.0018626870000000018,0.018626870000000018,0.00045249948167835896,0.02534831590748572,7.690509227242792e-05,0.00672382754699754,0.0392185883918303,True,True,6.87, 0.15,1806.0,0.476261, 0.368653,0,0,0,0,0,0,0,0,0
1718189,7.50947165,3.98494245,4.390514442000001,0.8214467,0.050398606400000046,0.03820895000000002,0.82885398,0.014126508000000038,0.01386715999999999,5581.496499999999,88.00756400000046,83.78873999999905,-0.29144629,0.0862280372,0.088976838,12.701105,0.026869920000001102,0.026625959999998727,1.6215275,0.015099500000000043,0.014935836000000036,5549.2,-0.317,12.69871400219202,1.6211267821821045,110,0.1,0.0269205534628663,0.0153412777603045,False,32.29649999999947,0.2936045454545406,0.025553710000000007,0.2555371000000001,0.002390997807980355,0.08881681467947722,0.00040071781789552396,0.026120237450649637,0.40009190439480824,True,False,40.39, 7.18,1053.0,0.09849, 0.000000,0,0,0,0,0,0,0,1,0
8564674,1.7570085500000001,2.205840522,1.2076247420000001,1.0680151,0.033926391999999916,0.04726301199999994,1.01213675,0.021648458000000037,0.02061060200000009,5787.6472,82.55540799999926,84.42623999999978,0.149796935,0.0845956974,0.08623937459999999,13.145014,0.032738900000000015,0.03191759999999988,1.05077465,0.017667786000000074,0.017649081999999927,5883.8,0.213,13.151792000070214,1.0562640280699265,110,0.1,0.0328137541277554,0.0181709813080693,False,-96.15279999999984,-0.8741163636363622,-0.063203065,-0.63203065,-0.006778000070214674,-0.20655972626068794,-0.005489378069926554,-0.3020958514490823,1.13906583817263,True,True,7.82, 0.00,19564.0,1.472584, 0.746564,0,0,0,0,0,0,0,0,0
6587002,5.710797299999999,4.8998767,3.8028946559999994,0.8301432,0.034587705199999985,0.03793348799999996,0.7945405999999999,0.010673632000000044,0.010521787999999921,5113.8282500000005,81.1319739999999,78.33912200000032,0.015101403,0.08297364859999998,0.0832192862,12.21607,0.022846480000000113,0.022862160000000742,2.2170714,0.013758928000000115,0.014034203999999662,5131.9,0.018,12.21684400051832,2.2176005065115336,110,0.1,0.023636150910424,0.0141110135079055,False,-18.071749999999156,-0.1642886363636287,-0.0028985969999999993,-0.028985969999999993,-0.0007740005183194398,-0.03274647049144074,-0.0005291065115335947,-0.03749599638871936,0.174095443851616,True,False,33.71, 3.14,842.0,0.083133, 0.000000,0,0,0,0,0,0,0,1,0
