age,bpmag,distance,dmdeep,eep,feh,kmag,logage,logg,mass,mmax,mmin,parallax,radius,rpmag,teff
3.2888808,9.071596,0.13495079,0.0049807383,386.62183,0.009519011,7.727339,9.517048,4.0986476,1.2808026,1.4523048,0.10000001,7.410108,1.6750839,8.424301,6263.8994
3.4646306,9.102199,0.13485521,0.008411109,390.2202,0.02684635,7.716509,9.539657,4.089292,1.2780341,1.434515,0.099999994,7.415361,1.6906792,8.436205,6200.0293
3.014742,9.022177,0.1373594,0.0059765507,381.44858,0.016812474,7.7163906,9.47925,4.09295,1.3082013,1.4951303,0.10000001,7.2801723,1.7027504,8.390347,6323.76
2.9927266,9.019226,0.13730213,0.0064723776,380.94763,0.014548868,7.7194643,9.476067,4.095193,1.3081316,1.497816,0.10000001,7.283209,1.6984006,8.390179,6333.464
3.005335,8.997009,0.13722178,0.0049484097,382.2164,0.014492899,7.689927,9.477892,4.0847487,1.313251,1.4958065,0.099999994,7.2874727,1.7220588,8.364555,6321.1567
3.0096045,9.004374,0.13720539,0.005268094,381.93524,0.014323115,7.6982,9.478509,4.0875745,1.3111657,1.4950755,0.1,7.2883434,1.7151169,8.372384,6322.7666
3.3253856,9.079744,0.13745795,0.006487446,389.42468,-0.02598378,7.7408037,9.521842,4.086564,1.2763661,1.4360018,0.1,7.274952,1.6961083,8.436741,6275.2617
3.043082,8.961948,0.13675494,0.0048520328,386.38766,-0.11039898,7.7120156,9.483313,4.0897665,1.2789445,1.4496775,0.1,7.31235,1.6914486,8.361553,6428.1807
2.8962827,9.0541,0.1345033,0.010536537,375.08072,0.14415383,7.7052965,9.461841,4.113353,1.3382463,1.5589657,0.1,7.434761,1.6831537,8.395996,6254.311
2.813154,9.03341,0.13501261,0.004982493,373.20242,0.14426568,7.699264,9.449193,4.112082,1.3459562,1.5733922,0.1,7.4067154,1.6890604,8.381345,6276.576
2.9234657,9.012838,0.13212182,0.0056285104,376.21106,0.049562603,7.7152023,9.465898,4.125954,1.3034887,1.5211837,0.1,7.568773,1.6378539,8.383202,6338.6406
2.9906812,9.075872,0.1322552,0.009329265,375.69824,0.14296463,7.715596,9.47577,4.125375,1.3222673,1.5427754,0.1,7.5611396,1.6509981,8.413376,6237.633
2.2064385,8.913078,0.13380262,0.005399531,356.33066,0.075713515,7.7264338,9.343691,4.1511326,1.3572775,1.6793897,0.1,7.473695,1.6215388,8.3290825,6518.2373
1.9203771,8.879295,0.13449718,0.016020799,350.85242,0.0812749,7.739784,9.283386,4.164474,1.3785806,1.7672898,0.1,7.4350996,1.609637,8.315625,6598.176
2.0525188,8.930692,0.1345128,0.016183995,352.15588,0.11915851,7.7432003,9.312286,4.159503,1.375537,1.7403615,0.1,7.4342365,1.6172307,8.343952,6515.077
2.9126432,9.056384,0.13555443,0.005405032,376.37967,0.15288666,7.696645,9.464287,4.104243,1.3453104,1.5592638,0.10000001,7.37711,1.7054497,8.392923,6236.757
2.8674812,9.069146,0.13528037,0.008352119,374.47974,0.11145708,7.7440205,9.4574995,4.122153,1.3259544,1.5523205,0.1,7.392055,1.6591529,8.423304,6292.736
2.3169556,8.88237,0.13420823,0.0047865594,362.19427,-0.0023021102,7.722914,9.364918,4.1423025,1.3357975,1.6223109,0.1,7.451108,1.625139,8.314798,6566.2383
2.2950418,8.873547,0.13422458,0.0046810172,361.89188,-0.013702303,7.724012,9.36079,4.1434784,1.3352308,1.6234391,0.1,7.4502006,1.6227862,8.310875,6584.8555
2.0609546,8.870146,0.13437222,0.008879837,353.3891,0.094696134,7.6998177,9.314069,4.1465273,1.3813276,1.7280132,0.099999994,7.4420147,1.645047,8.292206,6544.475
2.0603414,8.910223,0.13437788,0.014116949,352.50375,0.09267017,7.737824,9.313939,4.1580744,1.3705939,1.7273767,0.10000001,7.4417005,1.6170881,8.331572,6541.7295
2.008022,8.89659,0.13452297,0.01583978,352.01196,0.110547185,7.724836,9.302768,4.1559296,1.3819234,1.750201,0.1,7.433675,1.6271738,8.317115,6541.4346
2.3077555,8.986848,0.13485861,0.0060032713,358.60712,0.17249003,7.725272,9.36319,4.1420527,1.3757678,1.6909798,0.10000001,7.4151735,1.6501709,8.364725,6390.018
3.1954873,9.0267,0.13478886,0.0051004724,385.35666,-0.019703388,7.710905,9.504537,4.09667,1.2821894,1.4558518,0.10000001,7.4190106,1.6789079,8.392973,6311.0303
2.772541,8.97981,0.13511054,0.0051593552,374.1292,0.024646938,7.721302,9.442878,4.1176353,1.3156044,1.5382744,0.1,7.401347,1.6591456,8.367805,6400.495
2.8777714,9.02073,0.13621461,0.005475032,377.00464,0.061552256,7.718827,9.459056,4.1070733,1.3227472,1.5329542,0.1,7.3413563,1.6853092,8.387902,6330.253
3.2037272,9.100267,0.13612835,0.006581038,383.94617,0.12635326,7.6985216,9.505655,4.0891976,1.3245338,1.503651,0.099999994,7.3460083,1.7222015,8.420235,6173.4375
3.2747111,9.136608,0.13655135,0.010498775,384.8203,0.1759085,7.6936607,9.515173,4.0842013,1.3359258,1.5101058,0.1,7.323252,1.7396743,8.435719,6109.9863
2.7905777,9.040039,0.13729966,0.0050492585,373.8902,0.11132091,7.7269583,9.445693,4.109163,1.3416988,1.5658664,0.1,7.2833395,1.6922483,8.399055,6310.8896
3.4037387,9.02582,0.13642646,0.004684685,393.59317,-0.111382276,7.711759,9.531956,4.0762424,1.2563791,1.398953,0.10000001,7.3299565,1.7037408,8.398097,6324.4146
3.3255842,9.022876,0.13600479,0.005419425,391.04654,-0.08916357,7.7128973,9.521868,4.082902,1.2641865,1.4161791,0.1,7.3526826,1.6955843,8.395771,6328.8066
2.9483008,9.030233,0.1352938,0.0067446753,378.56516,0.080797285,7.7036247,9.469571,4.104415,1.3237026,1.528058,0.10000001,7.391322,1.6918259,8.385757,6291.168
2.9531212,9.022868,0.13523585,0.007070938,378.90994,0.08044216,7.694663,9.470282,4.1014996,1.3251408,1.5271448,0.10000001,7.3944893,1.6981754,8.377651,6288.498
3.1559334,9.068327,0.135506,0.0055132704,382.03897,0.07195896,7.711479,9.499127,4.0977025,1.308617,1.4921939,0.1,7.379747,1.6931037,8.411189,6243.76
2.8118644,9.022092,0.137923,0.005450298,375.75394,0.08975282,7.7144012,9.448995,4.100109,1.3403182,1.5542114,0.1,7.250422,1.7087479,8.3846035,6319.64
2.91597,8.958904,0.13342592,0.0061624134,379.54428,-0.080220014,7.7281156,9.464783,4.1202965,1.2787881,1.4792447,0.1,7.4947953,1.6332365,8.365592,6458.351
3.7174532,9.12846,0.1323658,0.006485411,394.24976,0.010461986,7.7193193,9.570245,4.0948186,1.2526109,1.3982261,0.099999994,7.554822,1.6657926,8.453339,6163.8364
3.3516026,8.987692,0.1313173,0.0055678966,390.28412,-0.13601246,7.711606,9.525252,4.107317,1.2387836,1.398071,0.1,7.615143,1.6321893,8.378401,6389.787
2.7744312,8.923553,0.13678572,0.0050558792,378.58466,-0.06608924,7.704493,9.443173,4.1004443,1.306701,1.5076485,0.1,7.310705,1.687763,8.333752,6474.0566
2.764105,8.928019,0.13679765,0.005193485,378.04218,-0.06560251,7.711936,9.441554,4.103456,1.305939,1.5096896,0.1,7.310067,1.6814897,8.339512,6479.1357
2.9394789,8.99383,0.13670361,0.0066353516,380.15564,0.010921538,7.7052903,9.46827,4.0956936,1.3113956,1.505044,0.099999994,7.315096,1.6996632,8.369805,6351.3423
2.8119888,9.0211115,0.13339679,0.005055627,372.33057,0.11270806,7.707746,9.449014,4.122937,1.3306315,1.5623666,0.10000001,7.4964323,1.6586167,8.380157,6311.0293
2.838012,9.05316,0.13337338,0.0050595864,372.3435,0.11599806,7.733303,9.453013,4.1302996,1.3238754,1.5589657,0.1,7.4977474,1.6416181,8.409327,6301.0312
3.2143495,9.092667,0.13340414,0.0053904667,382.31424,0.07752177,7.727251,9.507092,4.112357,1.296234,1.48562,0.1,7.4960194,1.6595074,8.431775,6231.0107
3.0479665,9.0533695,0.13362296,0.008235713,379.25348,0.09271872,7.7070117,9.48401,4.1113033,1.3143758,1.5161173,0.1,7.483744,1.6723096,8.399914,6260.6987
2.8659327,8.981175,0.13219753,0.0069003613,375.29782,0.020267516,7.710279,9.457266,4.125616,1.3009536,1.520331,0.1,7.564438,1.635668,8.364557,6381.3525
3.0802422,8.994383,0.1314494,0.006945747,380.94742,-0.041273624,7.719201,9.4885845,4.1226206,1.2717355,1.4660338,0.1,7.60749,1.6235429,8.379918,6380.8286
3.0772038,9.052325,0.13533083,0.0071305046,380.7348,0.061157703,7.7162733,9.488155,4.1030197,1.3088626,1.5006503,0.1,7.3892994,1.6837931,8.405015,6276.6743
3.0989676,9.064823,0.13533235,0.0072348313,380.76874,0.06416133,7.724679,9.491217,4.1051755,1.3065654,1.4982948,0.1,7.3892164,1.6780157,8.415622,6270.3853
2.9919074,8.9863205,0.13552234,0.006346745,381.07138,0.0084376335,7.689873,9.475948,4.094601,1.3068975,1.4958214,0.1,7.3788576,1.6986803,8.359058,6338.6562
3.3492873,9.0959215,0.13520174,0.0050960183,387.81882,0.023046732,7.734317,9.524952,4.0977955,1.2805966,1.4485972,0.099999994,7.3963547,1.6770949,8.44052,6237.3433
3.4418144,9.081366,0.13575326,0.0072253654,390.9322,-0.019217193,7.720741,9.536787,4.0848536,1.2701675,1.4226772,0.10000001,7.3663054,1.6941657,8.428723,6240.4404
3.2855139,8.991212,0.13220145,0.006184274,388.7605,-0.0935193,7.700343,9.5166025,4.101915,1.2561371,1.4201876,0.1,7.5642138,1.6537561,8.373004,6361.1113
3.3191745,9.03384,0.13222285,0.007752836,388.01428,-0.08997843,7.7426867,9.521029,4.115491,1.2469311,1.41678,0.1,7.5629897,1.6224198,8.415604,6361.077
3.7280455,9.1385765,0.13333097,0.006797285,394.78268,0.038340062,7.7065763,9.571481,4.0854125,1.2650714,1.4059899,0.099999994,7.5001326,1.6921332,8.451687,6129.639
3.446348,9.035038,0.13349405,0.0056551634,391.89212,-0.08202979,7.7086334,9.537358,4.0914197,1.2522646,1.4025745,0.1,7.4909706,1.6708392,8.4007225,6302.5723
3.6937766,9.084976,0.13337895,0.0038687023,397.1333,-0.086696744,7.7288566,9.56747,4.0900726,1.2338017,1.3711123,0.1,7.4974346,1.6641003,8.438024,6256.118
3.620798,9.091324,0.1328199,0.00548358,393.6037,-0.05109811,7.7265573,9.558804,4.096044,1.2440448,1.3905216,0.099999994,7.5289917,1.6577821,8.438753,6238.7734
3.581814,9.103915,0.1327257,0.008255389,391.76532,-0.032941967,7.7399025,9.554103,4.1034284,1.2469136,1.4007375,0.099999994,7.534336,1.6438677,8.450927,6237.954
3.5833275,9.110532,0.13273409,0.008442769,391.6378,-0.032267302,7.7470384,9.554286,4.105832,1.2455981,1.4007647,0.099999994,7.5338597,1.6386766,8.457765,6238.766
3.9192557,8.933051,0.13371056,0.00046790874,410.6767,-0.24124339,7.70844,9.593203,4.0763774,1.1864845,1.299363,0.10000001,7.478841,1.6520373,8.351883,6479.5737
3.882001,8.966473,0.133602,0.0009054966,407.2697,-0.23362637,7.715972,9.589055,4.078673,1.1907817,1.305616,0.1,7.484918,1.651048,8.37361,6435.7427
3.8397667,8.940641,0.13363075,0.0007987324,407.59125,-0.23410773,7.698226,9.584305,4.0740285,1.1954919,1.3100042,0.1,7.483307,1.6632957,8.351282,6449.0654
3.923085,9.013259,0.1337375,0.0012959423,405.72025,-0.20022964,7.7263255,9.593627,4.0798755,1.1958345,1.3113139,0.10000001,7.477334,1.6526972,8.402756,6373.972
3.9725804,8.996159,0.13496347,0.0005975803,409.03265,-0.16263294,7.7055655,9.599072,4.0673766,1.2060846,1.3173792,0.1,7.4094124,1.6838319,8.3820505,6365.198
3.921531,9.000335,0.13496801,0.0008377861,407.30835,-0.15613618,7.698399,9.593455,4.0654945,1.2124553,1.3247627,0.10000001,7.409163,1.692298,8.380865,6346.2627
3.6258795,9.119864,0.13661602,0.0052050673,394.92688,-0.02709189,7.7315435,9.559413,4.076481,1.2592108,1.3972898,0.1,7.3197856,1.7048464,8.455484,6198.269
2.9330232,8.945675,0.13587138,0.004824917,381.96646,-0.047677934,7.684727,9.467315,4.0917373,1.301276,1.4869605,0.099999994,7.3599014,1.7018497,8.336786,6402.4116
2.9808996,9.008945,0.13560908,0.00695491,380.27032,-0.027595878,7.7386637,9.474347,4.1104345,1.2902038,1.4857947,0.10000001,7.3741374,1.6583894,8.395453,6385.865
2.9679592,8.992378,0.13560688,0.0064963265,380.5483,-0.027328104,7.7219563,9.472457,4.1052265,1.2945211,1.4879249,0.1,7.374257,1.6710669,8.378649,6385.204
3.0633683,9.01566,0.13543577,0.005975636,381.69745,-0.008078426,7.7194214,9.486198,4.101923,1.2924474,1.4791903,0.10000001,7.383573,1.6750748,8.389683,6340.648
3.0683722,9.036964,0.13541615,0.007156345,381.01953,-0.009119391,7.744211,9.486908,4.1104107,1.2867526,1.4780898,0.099999994,7.3846436,1.6551855,8.412804,6346.985
3.1559727,9.048211,0.13488801,0.005490022,382.3207,-0.00848335,7.7408533,9.499133,4.1087646,1.2806407,1.4650384,0.099999994,7.4135575,1.6535496,8.417662,6323.412
3.1448128,9.046711,0.13490486,0.0057656937,382.0761,-0.009050012,7.741645,9.497595,4.109371,1.2810757,1.4665263,0.1,7.4126315,1.6528143,8.4171915,6327.1904
3.0006757,8.96701,0.13326925,0.0065427194,380.8686,-0.022681445,7.6892357,9.477219,4.1057367,1.2924122,1.4842587,0.10000001,7.5036063,1.6685317,8.349886,6372.712
3.164895,9.037879,0.13443692,0.0050076535,382.67,0.0051310062,7.720132,9.500359,4.104139,1.2858219,1.4681586,0.1,7.438433,1.6654623,8.40193,6305.3545
3.171582,9.057506,0.1344265,0.005966385,382.0029,0.0062479675,7.7410727,9.501276,4.1112123,1.2813574,1.4675857,0.1,7.4390097,1.6494461,8.42222,6307.8804
3.1315413,9.055374,0.13464186,0.007454234,381.21368,0.0045952797,7.7477283,9.495758,4.113888,1.282585,1.4729586,0.10000001,7.427111,1.6450571,8.424131,6322.1206
3.1289494,9.058973,0.13461457,0.007814552,381.02267,0.0056923926,7.7518616,9.495398,4.1156073,1.2820661,1.4737244,0.1,7.4286165,1.6414988,8.42795,6323.113
3.124595,9.010457,0.13470636,0.004428213,383.13876,0.010934323,7.690735,9.494793,4.094109,1.2966559,1.476171,0.1,7.4235544,1.69216,8.373047,6301.703
3.1509933,9.0479145,0.13469522,0.0060871206,381.9052,0.008287966,7.732547,9.498446,4.107709,1.2857019,1.4712925,0.099999994,7.4241686,1.6585802,8.412896,6309.413
2.8411548,9.033575,0.13302733,0.0051931217,373.07718,0.07612336,7.735759,9.453495,4.1318693,1.3126392,1.5442728,0.099999994,7.5172524,1.6316547,8.401754,6337.326
2.6222007,9.013975,0.13208002,0.0075766332,366.70853,0.1100398,7.7328525,9.418666,4.1450305,1.3302376,1.5979142,0.10000001,7.5711675,1.6187195,8.387648,6363.496
2.7917745,8.991703,0.13460754,0.005130135,373.84213,0.040948868,7.721336,9.44588,4.1199727,1.3164339,1.5405296,0.1,7.429004,1.6552057,8.373632,6381.2935
2.7174194,8.955123,0.13574603,0.0049674152,374.16217,0.037887663,7.6957083,9.434156,4.1081944,1.3304129,1.5533772,0.099999994,7.3666983,1.6870979,8.341774,6398.3667
2.7501242,8.99828,0.13578928,0.004893196,373.06976,0.03476137,7.7385597,9.439351,4.1209364,1.3180282,1.5460799,0.1,7.3643517,1.6546382,8.385229,6398.6865
2.8124483,8.977842,0.13670953,0.0055755824,376.59222,0.045086265,7.694868,9.449083,4.0987806,1.3294894,1.5381919,0.1,7.3147793,1.7041883,8.353713,6359.7383
2.6157117,8.961021,0.13751054,0.0048086173,371.86514,0.067325085,7.7022376,9.417589,4.1060476,1.348929,1.5837381,0.1,7.2721696,1.7031903,8.346123,6398.611
2.9190023,8.91218,0.13644814,0.0043033687,384.5523,-0.1108301,7.6825747,9.465234,4.086692,1.2915337,1.4689311,0.1,7.3287916,1.7058064,8.320203,6460.742
3.3962133,9.056357,0.13765031,0.0058442815,392.07797,-0.016074628,7.6868944,9.530994,4.063536,1.2855121,1.429643,0.1,7.264786,1.7466228,8.39915,6225.128
3.375442,9.052337,0.13789558,0.00577574,391.92398,-0.017404646,7.6860433,9.528331,4.0626025,1.2872963,1.4319822,0.10000001,7.251864,1.7498338,8.396526,6230.15
3.3261132,9.015078,0.1376706,0.0045571215,393.01114,-0.13151807,7.722411,9.521936,4.0754447,1.2580516,1.4028386,0.1,7.2637143,1.7063549,8.397669,6360.375
3.6174066,9.120899,0.13611095,0.0053494405,393.95953,-0.010589153,7.7259283,9.558397,4.0781603,1.2626477,1.4033611,0.1,7.346948,1.7033429,8.452761,6185.8477
2.9252455,8.993269,0.13428757,0.006899561,378.5108,0.015988499,7.709557,9.466162,4.11108,1.3042667,1.5091168,0.099999994,7.446706,1.6662022,8.371427,6360.206
2.9568386,9.003197,0.13427211,0.008133475,378.98685,0.0049702525,7.7217436,9.470827,4.1137676,1.2970915,1.5001818,0.10000001,7.447563,1.6562437,8.383154,6364.046
3.5389318,9.134043,0.1339813,0.009185883,390.16617,0.038788527,7.737557,9.548872,4.099668,1.2704185,1.4288007,0.1,7.4637284,1.6648805,8.462997,6184.419
3.238908,9.032078,0.135244,0.0057185413,387.4315,-0.042073995,7.7178345,9.510398,4.0938835,1.2754107,1.4427409,0.1,7.3940434,1.681351,8.400455,6316.675
3.1023655,8.998875,0.13260613,0.0058339774,381.8537,-0.030548722,7.7113385,9.491693,4.1127806,1.2780377,1.466087,0.099999994,7.541129,1.6456541,8.378201,6358.6997
2.4939983,8.900175,0.1340367,0.005407557,367.20932,-0.016463816,7.7154775,9.396896,4.1327343,1.3221036,1.5783767,0.1,7.4606433,1.6345472,8.322416,6525.5234
2.5017958,8.930928,0.1340476,0.005952836,366.13382,-0.017549485,7.745592,9.398252,4.1420517,1.3142484,1.5763539,0.1,7.4600368,1.6122847,8.353099,6525.326
2.4499197,8.980181,0.1339367,0.0055187093,362.73755,0.09738389,7.7377143,9.389152,4.143943,1.3437624,1.629473,0.1,7.4662127,1.6273574,8.370825,6425.541
2.41899,8.9399185,0.13396715,0.0055907015,363.52933,0.09719345,7.703033,9.383634,4.1339746,1.3545781,1.6363893,0.1,7.4645166,1.6528599,8.332872,6434.1235
2.200004,8.918549,0.13321353,0.0054991785,355.58017,0.10000262,7.7181263,9.3424225,4.151971,1.3624518,1.6906219,0.1,7.506745,1.6232067,8.32717,6494.28
2.1578536,8.937401,0.13457555,0.0056469534,354.49796,0.15139142,7.7144194,9.334022,4.146099,1.382942,1.7225754,0.10000001,7.4307704,1.6468076,8.333246,6453.937
2.421546,8.97496,0.13458742,0.0054503484,362.49927,0.103164494,7.734049,9.384092,4.1406574,1.3504467,1.6380314,0.1,7.4301147,1.6377292,8.365906,6427.65
2.42032,8.973827,0.13459772,0.00545267,362.53726,0.10910031,7.7297173,9.383873,4.139362,1.3529477,1.6405208,0.1,7.4295464,1.6417027,8.363017,6422.1006
2.3113916,8.920026,0.13471523,0.005265316,360.9107,0.06812474,7.719653,9.363873,4.139675,1.3542763,1.6503336,0.10000001,7.423066,1.6416534,8.330572,6495.454
1.9899527,8.855303,0.13347958,0.014714055,351.94186,0.048480958,7.724345,9.298842,4.161678,1.3663268,1.7304327,0.10000001,7.491783,1.6070358,8.297121,6613.699
2.146788,8.952793,0.13266322,0.013243729,352.7061,0.17399877,7.7155685,9.331788,4.1565704,1.3795047,1.7346667,0.10000001,7.5378847,1.6251738,8.341216,6429.592
2.0589743,8.958034,0.13428059,0.017081339,351.94196,0.21228623,7.7151003,9.313651,4.1522827,1.4002781,1.7759633,0.1,7.4470925,1.6449776,8.341745,6416.9165
1.9275784,8.917292,0.13443144,0.014737527,350.69363,0.2164196,7.6958413,9.285011,4.1511393,1.4162843,1.8211601,0.099999994,7.4387364,1.6566074,8.310188,6451.2065
1.9280638,8.966688,0.1344587,0.014981369,349.78784,0.21743071,7.7397847,9.285121,4.1641474,1.4038546,1.8214078,0.1,7.4372272,1.6248554,8.357156,6442.7524
1.790303,8.890762,0.13437068,0.017629385,348.84253,0.21313551,7.6951714,9.252926,4.1571226,1.4253392,1.8706918,0.1,7.4420996,1.6501905,8.295227,6493.8857
1.9983246,8.965746,0.13320522,0.014503556,350.963,0.26570466,7.7012043,9.300666,4.155804,1.4122307,1.8139082,0.1,7.5072136,1.6445446,8.33671,6378.9316
2.5996728,8.962002,0.13260156,0.007321314,368.214,0.054107785,7.7169294,9.414919,4.1370535,1.3248855,1.5821345,0.1,7.54139,1.629781,8.354491,6423.1816
3.0442913,9.011164,0.13549854,0.005456025,381.8913,-0.03806892,7.733531,9.483486,4.1063457,1.2851194,1.4725647,0.1,7.3801537,1.6630156,8.394982,6375.2427
2.9620085,8.9463625,0.13473752,0.0046917913,382.89545,-0.108831674,7.716552,9.471586,4.1062756,1.277086,1.4627584,0.10000001,7.421838,1.6591074,8.354712,6462.159
3.1576746,9.027832,0.13457972,0.004553615,383.19037,-0.0074712634,7.7163315,9.499367,4.101881,1.2847741,1.465105,0.1,7.43054,1.6692948,8.395266,6316.225
2.9722342,8.974727,0.13312829,0.007837551,379.638,0.0019328296,7.6910696,9.473083,4.108962,1.2980012,1.4966717,0.099999994,7.511552,1.6656951,8.353792,6360.124
2.8028688,8.949469,0.1337102,0.005865585,375.48785,-0.019859225,7.709412,9.447602,4.1188664,1.3017397,1.5174556,0.1,7.4788604,1.648158,8.348158,6433.9224
2.8531272,9.03699,0.13401635,0.007571641,374.41885,0.13182864,7.7017283,9.45532,4.1159906,1.3365221,1.5619835,0.1,7.4617767,1.6771686,8.385361,6275.71
3.175415,9.088364,0.13394278,0.0068694465,381.03928,0.08867189,7.724365,9.5018,4.1105685,1.3035733,1.4949948,0.1,7.4658747,1.6659294,8.427416,6233.1553
3.0824404,9.01915,0.13347101,0.0068468843,380.9534,0.06143996,7.6813183,9.488894,4.1011376,1.3096782,1.4999304,0.1,7.4922633,1.6878304,8.370994,6273.7456
2.9293787,9.020931,0.13367116,0.005666431,377.21008,0.057186067,7.7154326,9.466775,4.117438,1.3105614,1.5228903,0.10000001,7.4810452,1.6585698,8.3872795,6325.574
3.5902643,9.068149,0.13308674,0.004990875,394.0817,-0.079658,7.7204146,9.555126,4.0925665,1.2415612,1.3853576,0.1,7.5138965,1.6624987,8.424461,6268.804
3.4656317,9.0242605,0.1322989,0.0052558705,392.2773,-0.1134153,7.7155986,9.539782,4.099243,1.2396576,1.3903604,0.10000001,7.5586414,1.6478002,8.399506,6334.7505
3.4830487,9.045363,0.13229197,0.005427333,391.8374,-0.118000895,7.7414904,9.54196,4.107791,1.2329472,1.3867245,0.1,7.559038,1.627008,8.423125,6343.3975
3.4220424,8.988067,0.13212037,0.004905766,392.7508,-0.1271044,7.688395,9.534285,4.091755,1.2435554,1.3916917,0.10000001,7.568856,1.6650552,8.367767,6349.9814
3.3280096,9.039309,0.13342947,0.006372532,388.86438,-0.10209298,7.7513876,9.522184,4.1110034,1.2461053,1.4118056,0.099999994,7.494597,1.6301204,8.423122,6367.3804
3.4726076,9.078106,0.13668755,0.005880767,392.51672,-0.04318568,7.7195215,9.540655,4.077035,1.2665389,1.4112475,0.10000001,7.315955,1.7074378,8.427456,6246.521
3.3685057,9.047042,0.13660732,0.006040597,391.23605,-0.038887084,7.700426,9.527436,4.0747976,1.2765725,1.4261959,0.1,7.3202515,1.7190084,8.401186,6264.351
3.39741,9.070348,0.13256125,0.006641633,388.73834,-0.024896234,7.73348,9.531148,4.1092806,1.2587583,1.4267348,0.099999994,7.5436826,1.6409147,8.428909,6279.8037
2.397406,8.948093,0.13313825,0.0053464603,361.66327,0.0648537,7.7332034,9.379741,4.1482897,1.3380349,1.6292166,0.099999994,7.510989,1.6158794,8.352709,6472.279
2.45623,9.004469,0.1334066,0.005556061,361.71216,0.20976245,7.6970706,9.390268,4.1353216,1.375642,1.6696035,0.10000001,7.4958816,1.6625915,8.360121,6314.3545
2.461678,9.011992,0.13342246,0.00557102,361.5538,0.21075746,7.7032056,9.391231,4.1370134,1.3739929,1.6687062,0.1,7.49499,1.6583228,8.366992,6312.1562
2.449724,9.017644,0.13337666,0.005753956,360.86407,0.2020629,7.7156334,9.389117,4.141512,1.3694931,1.6682662,0.1,7.4975634,1.6471608,8.376161,6323.664
2.1261172,9.011372,0.13402858,0.01719058,351.93033,0.21588925,7.751706,9.327587,4.1619835,1.3853127,1.7572784,0.1,7.4610953,1.6181402,8.387611,6390.183
2.0420804,8.9430065,0.13393202,0.0169236,351.8697,0.21593109,7.701373,9.310072,4.150527,1.4043477,1.7826022,0.1,7.4664745,1.6506076,8.327069,6418.5693
2.0364897,8.973305,0.13447087,0.01619213,351.44516,0.21035522,7.7337556,9.308882,4.157884,1.3969445,1.7820641,0.10000001,7.4365554,1.6324863,8.358625,6422.7227
3.138706,9.056482,0.13528596,0.0063360874,381.7258,0.016804785,7.737771,9.496751,4.106959,1.2894652,1.47604,0.1,7.3917503,1.6626941,8.419483,6304.177
3.1601844,9.059626,0.13524419,0.0057861884,382.0568,0.019548953,7.7355576,9.499712,4.105695,1.289225,1.4737421,0.1,7.394033,1.6647036,8.420095,6295.6113
3.386167,9.081009,0.13499054,0.007009675,389.42917,0.033807397,7.70069,9.529708,4.0860014,1.2875414,1.4472089,0.1,7.4079266,1.7044523,8.4167185,6208.1587
3.039169,9.012348,0.13371913,0.008225986,380.23,-0.0012334287,7.7218122,9.482755,4.113494,1.2888969,1.4851091,0.099999994,7.478361,1.650806,8.388828,6349.62
3.1301572,9.0233555,0.13184996,0.008287787,380.78238,0.009721607,7.714856,9.495565,4.11844,1.2813116,1.474916,0.099999994,7.5843782,1.635789,8.391592,6321.1855
3.1592298,9.018048,0.13112605,0.0062216297,381.75577,-0.042568862,7.732481,9.499581,4.1259084,1.2630708,1.4537417,0.1,7.6262493,1.6113499,8.399273,6364.547
3.163554,9.018123,0.13114512,0.0060208947,381.88477,-0.042844594,7.7317276,9.5001745,4.1253557,1.2629977,1.4530215,0.099999994,7.6251407,1.6123747,8.398979,6363.209
3.1792996,9.026944,0.13119379,0.0058303787,382.05728,-0.032770216,7.7324333,9.502331,4.124867,1.2640781,1.4539925,0.099999994,7.622312,1.6143394,8.4036665,6348.566
3.058962,9.055109,0.13128582,0.008302327,378.442,0.06965208,7.725319,9.485574,4.1292796,1.2957957,1.506429,0.099999994,7.6169696,1.6270726,8.410855,6288.3506
3.245503,9.085619,0.13123652,0.0053807837,382.72842,0.089310795,7.7098103,9.511281,4.11759,1.2935922,1.4851619,0.099999994,7.61983,1.6490862,8.419633,6214.978
2.4301364,8.957926,0.13439089,0.0056037577,363.32986,0.07785115,7.730385,9.385631,4.1397905,1.3444722,1.6266721,0.099999994,7.4409804,1.6356015,8.356141,6450.4863
2.4905863,9.046421,0.1335398,0.005656859,360.93628,0.16675842,7.757232,9.396301,4.1517,1.3494862,1.6458882,0.10000001,7.4884043,1.6159832,8.4127445,6346.908
2.549969,9.036684,0.13337275,0.00919981,364.962,0.16802254,7.732684,9.406535,4.141814,1.3518924,1.6336267,0.099999994,7.4977837,1.6380482,8.396526,6323.3984
3.0290723,9.054024,0.13223864,0.00744812,378.23618,0.08275038,7.7196097,9.481309,4.1235275,1.3052642,1.5156834,0.1,7.562086,1.6441107,8.406736,6280.3867
2.886534,9.033125,0.13276659,0.008892465,374.72507,0.06891975,7.730776,9.460376,4.129531,1.3088069,1.5340924,0.099999994,7.5320153,1.6344222,8.400017,6330.5425
3.0444245,8.983955,0.13515668,0.004533719,383.1288,-0.04354447,7.7051153,9.483505,4.0981684,1.2887564,1.4707974,0.099999994,7.3988204,1.6811202,8.367389,6373.5186
