age,bpmag,distance,dmdeep,eep,feh,kmag,logage,logg,mass,mmax,mmin,parallax,radius,rpmag,teff
2.5882683,12.906683,0.43213248,0.0072592567,339.90256,-0.1795794,11.426635,9.413009,4.447655,1.0086491,1.5048406,0.1,2.314105,0.9933886,12.206489,6071.6167
2.4794858,12.868637,0.43198222,0.008680187,339.18463,-0.18692937,11.406846,9.3943615,4.4447103,1.0146042,1.5237718,0.1,2.3149102,0.99959236,12.176634,6099.4834
3.210333,12.888157,0.43126607,0.009427808,345.8791,-0.17168021,11.397958,9.50655,4.433808,1.0019739,1.4057491,0.1,2.3187542,1.0059388,12.183612,6056.032
3.1810393,12.848589,0.43132627,0.008894777,346.30127,-0.17203373,11.372599,9.502569,4.427931,1.0082805,1.4096462,0.1,2.3184304,1.0158898,12.150248,6077.573
1.7952281,12.866825,0.4304737,0.008899694,330.9087,-0.10522938,11.384582,9.254119,4.4501276,1.0443554,1.7362853,0.1,2.3230224,1.0078986,12.16184,6065.565
2.1942616,12.8721,0.43214244,0.0077715255,336.44806,-0.12102106,11.389168,9.341288,4.443946,1.0341146,1.6108844,0.1,2.3140519,1.0101185,12.167831,6065.617
1.7894448,12.902409,0.42854568,0.008629041,330.2523,-0.054602236,11.384037,9.252718,4.4518657,1.0482199,1.757633,0.099999994,2.3334734,1.0077198,12.179512,6009.543
1.9246969,12.915816,0.42824095,0.008742213,331.48764,-0.12176341,11.41531,9.284362,4.4579153,1.0284401,1.6869081,0.10000001,2.335134,0.9913235,12.203743,6039.2695
2.6242647,12.884808,0.4275195,0.007443923,340.3103,-0.18549171,11.405865,9.419007,4.447788,1.0065296,1.4961065,0.1,2.3390746,0.99223316,12.185372,6073.37
3.9440076,12.944994,0.4283441,0.0075693275,350.1231,-0.19237229,11.425124,9.595937,4.435009,0.9752946,1.3114605,0.10000001,2.3345716,0.9911057,12.228815,6011.34
4.242212,12.94283,0.43041155,0.0077024926,352.0001,-0.21111548,11.428911,9.627592,4.4296265,0.96836483,1.2766939,0.1,2.3233578,0.99369246,12.230232,6020.6245
4.8230977,12.928405,0.43228614,0.0023456821,360.24716,-0.21427646,11.412241,9.683326,4.415889,0.96200365,1.2265906,0.10000001,2.3132827,1.0061725,12.215291,6017.228
2.4043782,12.777525,0.42962682,0.008992117,339.1324,-0.3604884,11.40508,9.381002,4.449316,0.995841,1.4880139,0.1,2.3276014,0.98519266,12.131069,6249.836
2.254475,12.8994875,0.43190867,0.0076762014,337.11688,-0.070486814,11.385555,9.3530445,4.442338,1.0397061,1.6132824,0.099999994,2.3153043,1.0146577,12.179558,6017.0005
1.5466739,12.95013,0.43091935,0.008295404,324.9132,-0.09846288,11.439859,9.189398,4.4651017,1.0368176,1.8449833,0.10000001,2.32062,0.9871483,12.232519,6023.8125
1.5148046,12.9468775,0.4307993,0.008743583,324.37253,-0.092796445,11.435928,9.180356,4.46472,1.0391408,1.8647909,0.1,2.3212667,0.9887352,12.2287035,6022.622
2.0924115,12.896813,0.43166357,0.008705907,334.78748,-0.09655467,11.396559,9.320646,4.447396,1.0370636,1.6466084,0.10000001,2.316619,1.0075909,12.183866,6038.642
1.285317,12.944005,0.43204975,0.009558723,320.63663,0.06527275,11.379151,9.10901,4.4530554,1.0823879,2.133955,0.10000001,2.3145483,1.0226576,12.194559,5940.764
1.1599737,12.957205,0.43468755,0.009283067,317.64694,0.093155205,11.383689,9.064448,4.4528036,1.0919323,2.2396426,0.10000001,2.300503,1.0275023,12.202364,5928.884
1.1961142,13.053005,0.43459508,0.008663412,316.69962,0.08874941,11.443157,9.077772,4.465102,1.0732667,2.2125323,0.1,2.3009925,1.0043784,12.282836,5878.185
1.2472744,12.96056,0.43465632,0.009922629,320.02646,0.111127704,11.37714,9.095962,4.450301,1.0942361,2.1881585,0.1,2.3006682,1.031471,12.200472,5914.743
1.3215308,13.00743,0.43355983,0.008828678,320.2756,0.048561513,11.426989,9.121077,4.461247,1.0677752,2.0895293,0.10000001,2.3064866,1.006242,12.252262,5918.6797
1.4102981,13.007381,0.4333884,0.00892584,322.3424,0.050122112,11.424653,9.14931,4.459859,1.0663018,2.0060806,0.1,2.307399,1.0070316,12.251173,5915.1187
1.6926063,12.914654,0.43581086,0.008793745,329.02582,-0.048808306,11.404731,9.228556,4.4495597,1.0555187,1.7986678,0.1,2.2945733,1.0140338,12.19511,6021.943
1.6395588,12.922592,0.4370383,0.009123274,328.00998,-0.055054188,11.415467,9.214726,4.4513597,1.0547425,1.8186371,0.1,2.2881289,1.0115271,12.204491,6026.2793
1.6679845,12.990799,0.42693835,0.007958499,326.27728,-0.035547554,11.430889,9.222192,4.4653316,1.0386089,1.8143045,0.10000001,2.3422585,0.9877449,12.249037,5948.4795
1.6650076,12.97554,0.4269047,0.008146249,326.5411,-0.035045177,11.421216,9.2214155,4.463294,1.041285,1.8157731,0.099999994,2.342443,0.99134135,12.236162,5956.4893
1.5706584,12.981861,0.427339,0.008037116,324.75134,-0.04330942,11.431008,9.196081,4.466264,1.0402678,1.8551695,0.1,2.3400626,0.98740345,12.244276,5961.879
1.7158889,12.964703,0.43613392,0.008471625,328.68823,-0.018900692,11.424788,9.2344885,4.4530883,1.0536308,1.800741,0.1,2.2928736,1.0089917,12.230862,5976.4097
1.5105308,12.948095,0.4301636,0.0086412225,324.5338,-0.036313236,11.413681,9.17913,4.4600487,1.0511196,1.8920205,0.10000001,2.324697,0.9997736,12.217265,5985.468
1.4476768,12.942665,0.43113676,0.009186349,323.79044,0.015067339,11.393374,9.160671,4.455014,1.0659525,1.956059,0.1,2.3194497,1.0125699,12.202883,5962.002
1.5214026,12.968536,0.43160632,0.008624685,324.95444,0.02756688,11.403939,9.182243,4.4558406,1.0638894,1.9175639,0.1,2.3169262,1.0106769,12.221514,5940.6304
1.5613321,12.946215,0.429774,0.008242661,325.26514,-0.08437261,11.4295435,9.193495,4.4637866,1.0393586,1.8430583,0.1,2.3268044,0.98983157,12.225218,6013.7207
1.5882776,12.986534,0.42982736,0.007879764,324.98718,-0.082710266,11.4537,9.200926,4.468637,1.0324751,1.8296669,0.099999994,2.3265154,0.98098147,12.25849,5989.83
2.2714062,12.935417,0.43402228,0.007380984,336.32526,-0.12670636,11.433881,9.356295,4.4510584,1.022791,1.5899464,0.1,2.3040292,0.99636126,12.223357,6037.897
1.7852993,12.946592,0.4317294,0.008326106,329.7066,-0.0435113,11.413602,9.251711,4.45484,1.0460747,1.7633368,0.10000001,2.3162656,1.0032287,12.216871,5987.6084
1.8016362,12.915932,0.4316982,0.008656727,330.42502,-0.06303653,11.401428,9.255667,4.4520893,1.0465486,1.7501436,0.099999994,2.316433,1.0066886,12.195097,6015.726
1.8531731,12.878815,0.4296878,0.008910343,331.4581,-0.10033479,11.387586,9.267915,4.450842,1.0418465,1.7183888,0.10000001,2.3272712,1.0059392,12.169774,6052.1963
2.4327013,12.853516,0.43501294,0.007976913,339.75717,-0.13983434,11.384753,9.386088,4.436417,1.0308982,1.5496454,0.1,2.2987823,1.0173221,12.156423,6087.7793
1.3869656,12.957028,0.430672,0.009436436,322.668,0.07128617,11.380275,9.142065,4.4534774,1.078573,2.0420885,0.10000001,2.3219528,1.0203643,12.20219,5924.0747
1.3885971,12.984739,0.43418974,0.009326253,322.65247,0.088472515,11.39732,9.142575,4.453317,1.0812254,2.0523415,0.1,2.3031406,1.0217993,12.224335,5909.234
1.3773565,12.985693,0.43410334,0.009200476,322.26105,0.07541704,11.403066,9.139046,4.4547944,1.0778626,2.0534873,0.099999994,2.3035989,1.0185032,12.228092,5915.9385
2.083605,12.89388,0.43106675,0.008788487,334.2211,-0.17828023,11.425575,9.318815,4.4552917,1.018915,1.619857,0.1,2.3198261,0.9897159,12.198372,6089.278
1.165188,13.002961,0.43230236,0.009248385,316.34244,0.045147955,11.426011,9.066396,4.464391,1.0693047,2.2146504,0.1,2.3131957,1.0033206,12.249372,5923.4863
1.6023797,12.959569,0.42721838,0.007934448,325.43375,-0.098584294,11.437754,9.204765,4.467996,1.0310426,1.8170092,0.1,2.3407233,0.9810797,12.237003,6006.6567
1.4856904,12.953772,0.42755955,0.008725663,323.43408,-0.08481267,11.4314375,9.171927,4.4675784,1.037506,1.8845979,0.099999994,2.3388555,0.9847244,12.230297,6005.3955
1.6683416,12.947927,0.42843133,0.008663895,327.1163,-0.07222372,11.421311,9.222284,4.461933,1.0388424,1.799526,0.1,2.3340964,0.99175304,12.222172,5998.5527
1.2982767,12.984795,0.43258804,0.009213867,320.2946,0.075035095,11.401192,9.113367,4.4570384,1.0780346,2.1263812,0.1,2.3116682,1.0159501,12.226738,5914.5156
1.1666495,12.989988,0.43295828,0.009067888,317.167,0.11138126,11.393146,9.066939,4.4565587,1.089197,2.243032,0.1,2.3096914,1.0217919,12.224077,5896.2607
1.1924922,12.982795,0.43266526,0.008902258,317.8433,0.09377685,11.394599,9.076455,4.4568734,1.085215,2.2172534,0.10000001,2.3112555,1.0195749,12.221632,5908.4014
1.4982874,12.960459,0.4310366,0.00865474,324.3972,0.0076269805,11.406172,9.175594,4.457237,1.0600789,1.919901,0.099999994,2.3199885,1.0072596,12.218988,5954.8247
1.2299342,13.03583,0.42828208,0.008329183,317.22656,0.077198386,11.424347,9.089882,4.467472,1.067139,2.1845288,0.099999994,2.3349097,0.99873537,12.265635,5875.6885
1.1475252,13.038886,0.4284408,0.008877079,315.062,0.07035303,11.430712,9.059762,4.4696918,1.066329,2.2383707,0.1,2.3340447,0.9957688,12.270435,5880.086
1.0836521,13.00848,0.4282295,0.008577686,313.97607,0.09077403,11.404764,9.034889,4.465188,1.0778916,2.2950735,0.099999994,2.3351965,1.0064312,12.240743,5886.716
1.5721161,12.935661,0.4285893,0.008116584,325.4709,-0.10035679,11.42673,9.196484,4.4645042,1.0363299,1.8306206,0.1,2.333236,0.9875483,12.218725,6025.752
2.0077715,12.858579,0.42864564,0.008317728,334.1185,-0.10556188,11.371921,9.302714,4.446474,1.0401956,1.6669587,0.1,2.3329294,1.0100988,12.151854,6059.0605
1.9829217,12.946267,0.4330514,0.007782812,332.57742,-0.07630032,11.424846,9.297305,4.453558,1.036474,1.6850429,0.1,2.3091946,1.0000988,12.22316,6006.3857
1.9642378,12.90827,0.4330432,0.008075267,333.08276,-0.07489869,11.400519,9.293194,4.4483075,1.0434077,1.6914847,0.1,2.3092384,1.0095637,12.191017,6026.4688
1.793129,12.926104,0.43437147,0.0081639085,330.07465,-0.109726995,11.431084,9.253612,4.456216,1.036746,1.7352954,0.1,2.302177,0.9971982,12.215769,6046.722
1.5853348,12.935511,0.43114436,0.009162866,326.55917,-0.012376577,11.397276,9.20012,4.45421,1.0579387,1.859891,0.099999994,2.3194087,1.0096185,12.201983,5978.0273
1.5819337,12.931869,0.43113306,0.008914189,326.41083,-0.03821242,11.405005,9.199187,4.45621,1.052825,1.8510842,0.1,2.3194695,1.0048865,12.204412,5996.1675
1.5043951,12.934704,0.434205,0.0090130335,325.14368,-0.022900045,11.407917,9.1773615,4.4543014,1.059996,1.9014976,0.1,2.3030596,1.0106543,12.206564,5995.7354
1.6556817,12.928184,0.43312427,0.008890659,327.73032,-0.069927484,11.417134,9.218976,4.4559584,1.0468708,1.8057821,0.1,2.3088062,1.0024498,12.209057,6021.36
1.6535783,12.95736,0.4330954,0.008726633,327.20923,-0.058968246,11.431164,9.218425,4.4590054,1.0444145,1.8110672,0.10000001,2.30896,0.9977582,12.231187,5998.518
2.1112742,12.890041,0.4330037,0.008985227,334.95212,-0.141895,11.411958,9.324545,4.449402,1.0287434,1.625385,0.1,2.3094492,1.0012081,12.188725,6073.5884
1.6509166,12.914955,0.43362463,0.009048312,328.20486,-0.023616195,11.391942,9.217725,4.4494743,1.0600371,1.8263916,0.1,2.306142,1.0162779,12.188587,6001.1836
1.872433,12.969,0.43452093,0.008335017,331.00247,-0.012927681,11.41925,9.272406,4.4515705,1.0501583,1.7446697,0.1,2.3013852,1.0090524,12.230747,5961.752
1.4361596,12.907541,0.43269685,0.009401254,324.00806,-0.051082194,11.400407,9.157202,4.4555354,1.0581895,1.9289622,0.099999994,2.311087,1.0082865,12.189091,6025.8364
1.86925,12.865101,0.43130928,0.008918865,332.38364,-0.05466795,11.363837,9.271667,4.443088,1.0555131,1.7301192,0.1,2.318522,1.0216104,12.149711,6035.047
1.8780223,12.848782,0.43196565,0.008765665,332.36987,-0.13722438,11.386471,9.273701,4.4479475,1.0400056,1.6963129,0.099999994,2.3149989,1.0084107,12.153954,6097.3164
1.8615824,12.870495,0.43727878,0.009086081,332.67743,-0.06296143,11.381486,9.269881,4.4404926,1.0578816,1.7295964,0.1,2.2868707,1.025821,12.160788,6053.67
2.4333405,12.845083,0.43112084,0.008248908,339.4756,-0.1460982,11.374881,9.386203,4.4386954,1.0277014,1.547379,0.1,2.3195353,1.0130779,12.147633,6085.809
2.2455225,12.851426,0.4312598,0.007021099,337.05646,-0.17681906,11.395075,9.351316,4.4459295,1.0232062,1.578602,0.1,2.3187878,1.0024061,12.1611805,6107.397
1.2808793,12.996815,0.4289499,0.008989913,319.4016,0.08339366,11.398587,9.107508,4.4606495,1.0751212,2.1471453,0.10000001,2.3312745,1.0103232,12.231973,5894.0356
1.34569,12.981888,0.42894393,0.008822975,321.1635,0.08422649,11.387747,9.128944,4.4574676,1.0769295,2.0875807,0.1,2.331307,1.0149691,12.218823,5899.9907
1.2912836,12.98283,0.42941973,0.0091238,319.79498,0.06412682,11.398321,9.111021,4.459961,1.0728791,2.1275353,0.1,2.328724,1.0100888,12.224995,5913.053
3.2133515,12.911455,0.43295413,0.00927693,345.73972,-0.16388169,11.4130745,9.506958,4.435384,1.0014706,1.4078017,0.099999994,2.3097134,1.0038822,12.203007,6043.5312
2.2810447,12.913755,0.43089876,0.0073675048,336.35852,-0.15496093,11.425189,9.358133,4.452671,1.017295,1.5779953,0.1,2.3207307,0.99186206,12.208569,6058.1543
1.8680263,12.854129,0.43160552,0.008839917,332.21927,-0.11577082,11.381107,9.271382,4.4471254,1.0438313,1.7076375,0.1,2.3169305,1.0112178,12.153694,6080.2476
1.9887372,12.884286,0.43123987,0.0079105245,333.5233,-0.110583246,11.395383,9.298577,4.4491186,1.0373405,1.6707323,0.1,2.318895,1.005641,12.176794,6055.987
1.9114255,12.885859,0.43146002,0.008469928,332.21008,-0.11816612,11.401122,9.281357,4.451236,1.0370947,1.6925216,0.099999994,2.3177118,1.0031751,12.180469,6062.7915
1.93159,12.916204,0.4315247,0.008502966,331.82785,-0.12966833,11.424611,9.285914,4.456262,1.0291893,1.6817813,0.099999994,2.3173645,0.99355423,12.208351,6052.893
1.8292519,12.898912,0.43120265,0.008724771,330.7149,-0.13168937,11.415779,9.262273,4.4560146,1.0331414,1.7146099,0.1,2.3190951,0.99576217,12.1947365,6065.4395
1.7378864,12.909297,0.43392956,0.008562093,329.52963,-0.08574009,11.411337,9.240022,4.452838,1.0456398,1.7656643,0.1,2.3045213,1.0054433,12.196604,6041.529
1.9996822,12.936316,0.43094918,0.007644957,332.82452,-0.07751098,11.414853,9.300961,4.453484,1.0357898,1.6794451,0.1,2.3204591,0.99982786,12.21325,6006.3037
2.01883,12.92605,0.43080524,0.0076018055,333.11768,-0.10195145,11.417166,9.305099,4.4540706,1.0315952,1.6651309,0.10000001,2.3212347,0.99717116,12.209532,6025.945
1.8350474,12.837828,0.4295473,0.008988744,331.71472,-0.1407522,11.377324,9.263647,4.449258,1.0397824,1.7092359,0.1,2.3280323,1.0067574,12.143898,6100.0254
1.8236251,12.82798,0.4300505,0.00900714,331.71597,-0.15313166,11.37701,9.260936,4.4488716,1.0392618,1.7083868,0.10000001,2.3253083,1.0069392,12.138731,6114.934
1.4745468,12.898281,0.4339794,0.009082657,324.3752,-0.18462875,11.447837,9.168658,4.465336,1.0302458,1.8455265,0.1,2.304257,0.9837748,12.2103405,6116.5576
1.5491978,12.876242,0.43381348,0.008464542,326.27197,-0.17750347,11.429459,9.190106,4.460395,1.0340055,1.8100259,0.1,2.305138,0.99117994,12.189646,6122.0444
2.8049612,12.871983,0.42887247,0.008754178,342.50723,-0.15209731,11.3834915,9.4479265,4.4384985,1.0137635,1.4743073,0.10000001,2.3316956,1.0063384,12.167067,6058.163
2.7438743,12.860742,0.42908856,0.00965325,342.07605,-0.17656076,11.387301,9.438364,4.439977,1.0113132,1.4772002,0.1,2.330521,1.00346,12.163398,6081.4473
2.8124197,12.878484,0.4323369,0.010648209,342.2405,-0.22442326,11.422139,9.4490795,4.443557,0.9991566,1.4496298,0.099999994,2.313011,0.99325424,12.19068,6107.9946
2.8041766,12.926302,0.4308265,0.010193426,341.58704,-0.19385868,11.438782,9.447804,4.449338,0.9976965,1.4609383,0.099999994,2.32112,0.98600113,12.223579,6060.0693
3.3505528,12.955353,0.43136814,0.008481162,345.9774,-0.15793398,11.434164,9.525116,4.4407015,0.9930144,1.3913524,0.1,2.3182054,0.9936183,12.2368145,6009.472
3.6160696,12.91785,0.42906973,0.009158865,348.19135,-0.24930656,11.437046,9.558236,4.4408617,0.9721486,1.330213,0.1,2.3306236,0.98281014,12.220924,6070.5273
3.2738004,12.902451,0.43472502,0.0080169635,346.58057,-0.16018936,11.407393,9.515052,4.4310527,1.004001,1.4008017,0.10000001,2.3003047,1.0102222,12.19535,6048.664
3.7419722,12.910297,0.42956448,0.00886336,349.2854,-0.20436758,11.412357,9.5731,4.4326544,0.9816438,1.329756,0.10000001,2.3279393,0.99710286,12.204102,6044.768
3.5032704,12.93408,0.42961287,0.00794504,347.48798,-0.16568646,11.417605,9.544474,4.436984,0.99060726,1.3694154,0.099999994,2.327677,0.9966162,12.217983,6016.048
3.3845859,12.92824,0.42921627,0.008277476,346.32635,-0.2032238,11.429915,9.529505,4.4418354,0.98480314,1.3727918,0.099999994,2.3298278,0.98824537,12.221612,6044.2686
3.2245426,12.854769,0.43036917,0.007997537,346.6185,-0.15981957,11.369297,9.508468,4.42773,1.0086945,1.407562,0.1,2.3235865,1.0163996,12.151803,6063.08
3.7517765,12.853138,0.42939726,0.008385555,350.1392,-0.21784022,11.378816,9.574237,4.424285,0.98651314,1.3245642,0.10000001,2.3288457,1.0092984,12.157854,6080.8594
3.8519907,12.947996,0.42949864,0.007925572,349.3038,-0.22551152,11.443812,9.585685,4.4391456,0.9698391,1.3112881,0.099999994,2.3282962,0.9836838,12.240026,6035.3394
3.4947577,12.895948,0.43439358,0.0091900285,348.2558,-0.22781304,11.425151,9.543416,4.4328976,0.9858999,1.3512473,0.1,2.3020597,0.9989033,12.202424,6085.8247
1.8917781,12.936883,0.43390024,0.009203843,331.05222,-0.14424846,11.448471,9.27687,4.4595556,1.0252261,1.6892024,0.1,2.3046772,0.98791164,12.231013,6057.9893
1.8365501,12.861452,0.43342996,0.008986972,331.68597,-0.13627881,11.397698,9.264002,4.44939,1.0400821,1.710422,0.1,2.3071778,1.0067525,12.165915,6094.935
1.631931,12.841628,0.43281358,0.009177113,328.50885,-0.15066886,11.393682,9.212702,4.452179,1.0435064,1.783273,0.1,2.3104634,1.0051903,12.153429,6119.4414
1.5135398,12.873753,0.4335048,0.008789785,325.62036,-0.17010897,11.425117,9.179993,4.4602013,1.0365449,1.8315402,0.1,2.3067796,0.9926543,12.186005,6119.1006
2.395621,12.8871975,0.4345432,0.008576542,338.95483,-0.10008016,11.3910055,9.379417,4.438789,1.034763,1.5712126,0.1,2.3012674,1.0164535,12.176397,6045.0015
2.4403505,12.85331,0.43457264,0.007933457,340.24158,-0.090029925,11.364257,9.387452,4.431838,1.0416827,1.5649259,0.1,2.3011112,1.0280513,12.145215,6055.155
2.3210015,12.897378,0.43440133,0.00819575,337.61844,-0.15773094,11.421256,9.365675,4.447199,1.0214152,1.5680093,0.1,2.3020186,1.000184,12.197756,6076.963
2.2938745,12.890795,0.43471894,0.0077188206,337.34955,-0.1692766,11.422628,9.36057,4.44757,1.0205951,1.5701481,0.099999994,2.3003368,0.9993341,12.195116,6089.3125
1.9854684,12.903124,0.43292007,0.008002987,333.41113,-0.08981016,11.402437,9.297862,4.448707,1.0403647,1.6793187,0.1,2.3098953,1.0075898,12.189601,6037.546
1.9448068,12.924214,0.4277182,0.008460629,331.63818,-0.10889873,11.414296,9.288876,4.457933,1.0291276,1.6852113,0.099999994,2.337988,0.9916099,12.207508,6024.8223
1.8847806,12.915247,0.43214586,0.008719708,331.50858,-0.09128949,11.4110775,9.27526,4.4528413,1.0393311,1.7112412,0.1,2.3140335,1.0024195,12.200219,6032.6216
1.8722279,12.915365,0.4317477,0.008898269,331.18896,-0.108881295,11.417499,9.272358,4.45503,1.0352511,1.7088244,0.1,2.3161676,0.9979261,12.203833,6042.66
2.0251727,12.888896,0.43142188,0.008001323,333.80988,-0.13781607,11.408482,9.306461,4.451555,1.0300227,1.6503881,0.1,2.3179166,0.9993208,12.186314,6069.754
1.8957523,12.900862,0.43114725,0.008875764,331.54303,-0.1384632,11.418243,9.277781,4.4557877,1.0301024,1.6900656,0.10000001,2.3193932,0.99457246,12.197265,6066.624
1.9202393,12.913419,0.43178797,0.008351747,332.181,-0.06919435,11.400042,9.283355,4.450147,1.0436454,1.7077894,0.1,2.3159516,1.0075971,12.193451,6018.0244
1.9159029,12.885784,0.43268654,0.0084428685,332.24152,-0.14040476,11.411876,9.282373,4.4523726,1.033045,1.6828372,0.10000001,2.311142,0.999897,12.186075,6079.8843
1.8848948,12.948797,0.43358147,0.008985061,330.75687,-0.13846588,11.453263,9.275287,4.4610143,1.0244379,1.6936004,0.1,2.3063717,0.9858992,12.239578,6047.129
1.8659582,12.887809,0.43260843,0.008821514,331.78094,-0.09419012,11.396035,9.270902,4.4492188,1.0439564,1.7164137,0.1,2.3115592,1.0088415,12.178275,6051.1626
1.6679888,12.908943,0.43109867,0.008925844,327.84518,-0.11448747,11.418293,9.222193,4.458708,1.0381812,1.7828168,0.1,2.3196545,0.9951272,12.200634,6053.6577
1.0985231,13.028263,0.43123233,0.00875045,314.2964,0.08398545,11.425232,9.040809,4.4661484,1.0750277,2.280614,0.10000001,2.3189356,1.0039566,12.26121,5887.502
1.9227861,12.935459,0.42798266,0.008462376,331.33276,-0.07982099,11.410955,9.283931,4.4569407,1.034415,1.7030289,0.099999994,2.3365433,0.99531496,12.211138,6002.1006
1.7133683,12.960024,0.42898685,0.0085018575,327.6141,-0.08023861,11.432231,9.2338505,4.4632154,1.0347166,1.7777286,0.1,2.3310738,0.98831236,12.234151,5997.298
1.9609281,12.940781,0.4339888,0.008010959,332.28406,-0.09470171,11.430609,9.29246,4.4542046,1.0344524,1.6852876,0.1,2.3042068,0.99842054,12.223351,6023.8945
1.9957733,12.912974,0.43405777,0.00806818,333.58475,-0.07873854,11.406316,9.300111,4.4480906,1.0419468,1.6801239,0.099999994,2.3038406,1.0090444,12.196375,6028.084
1.8272358,12.930699,0.4335679,0.00855588,330.49768,-0.09796077,11.427195,9.261794,4.455669,1.0374277,1.728056,0.1,2.3064437,0.9982219,12.216201,6033.7188
1.6423057,12.949184,0.4312763,0.008740952,327.1687,-0.027362704,11.410622,9.215453,4.456356,1.0515088,1.8286085,0.1,2.3186991,1.004167,12.216247,5978.7583
2.145365,12.902489,0.42980415,0.008982684,334.83936,-0.13992313,11.412676,9.331501,4.4527674,1.0239589,1.6170279,0.099999994,2.326641,0.9950199,12.196011,6055.8755
1.5777425,12.933952,0.43236396,0.00896404,326.3916,-0.03993699,11.409353,9.198035,4.4558735,1.0532267,1.8526739,0.1,2.3128662,1.0054857,12.207552,5999.6123
1.548834,12.96521,0.43197268,0.008654469,325.3102,-0.013660818,11.41839,9.190004,4.4583826,1.054097,1.8798827,0.1,2.3149612,1.0030572,12.228028,5966.066
1.4843229,12.94359,0.43222252,0.008897169,324.37045,-0.022352159,11.409877,9.171528,4.457156,1.0572559,1.9135294,0.10000001,2.3136232,1.0060251,12.212418,5985.6196
1.3838849,13.006283,0.43086585,0.008646912,321.4975,0.049553394,11.419643,9.1411,4.461808,1.0647507,2.030221,0.10000001,2.320908,1.0041332,12.248428,5909.8745
1.8651577,12.934887,0.431709,0.008724785,330.7944,-0.09661314,11.425127,9.270715,4.456772,1.0348636,1.7157729,0.10000001,2.3163753,0.99574274,12.217649,6024.464
1.9119658,12.8654175,0.43177915,0.008501481,332.8157,-0.09732142,11.380589,9.28148,4.4460773,1.0454361,1.7000735,0.099999994,2.3159988,1.013219,12.159077,6061.752
1.5944657,12.913334,0.42765418,0.009077335,326.71924,-0.025960714,11.381835,9.202615,4.454696,1.0555245,1.8502156,0.099999994,2.338338,1.0079294,12.183336,5988.6875
1.657889,12.971586,0.4368875,0.008760188,327.3175,-0.06847927,11.450745,9.219555,4.459178,1.043009,1.8054273,0.099999994,2.2889187,0.99689865,12.248157,6006.8574
1.4529529,12.9524975,0.42805895,0.008917371,323.5105,0.02754739,11.388489,9.1622505,4.4572625,1.064697,1.9610481,0.10000001,2.3361268,1.0093639,12.205672,5941.35
1.2551932,12.987366,0.43028045,0.00883309,318.62335,0.014303982,11.423362,9.09871,4.4649515,1.06056,2.1398373,0.099999994,2.3240657,0.9984564,12.241133,5940.8086
1.2425138,13.001523,0.43074375,0.008582842,317.89792,-0.0018180609,11.4394655,9.094301,4.4680624,1.0547634,2.1409843,0.1,2.3215659,0.9922087,12.25702,5943.4204
1.4267921,12.985527,0.43003356,0.008848378,322.542,0.02350986,11.414917,9.154361,4.4611835,1.0600777,1.9753727,0.099999994,2.3253999,1.0025773,12.236056,5931.717
1.7786644,12.889158,0.43371075,0.009549104,331.00836,-0.023188382,11.373355,9.250094,4.443546,1.0620698,1.7734759,0.10000001,2.305684,1.0240713,12.165962,6011.2295
1.8262887,12.883957,0.43351823,0.009226273,331.77817,-0.021336585,11.367875,9.261569,4.4418344,1.0624791,1.7573863,0.10000001,2.306708,1.0263953,12.160616,6011.0063
2.5252407,12.882982,0.43194777,0.00864751,339.2284,-0.20615348,11.422747,9.402303,4.447923,1.007221,1.5079769,0.10000001,2.3150947,0.992272,12.192509,6102.067
2.013264,12.878046,0.43227655,0.008151492,334.03323,-0.12653318,11.398998,9.303901,4.448526,1.0352074,1.6578088,0.099999994,2.313334,1.005304,12.175552,6071.3516
2.2245336,12.871706,0.43216205,0.0074624564,336.91965,-0.117592394,11.387077,9.347239,4.443027,1.0343596,1.6042879,0.1,2.3139467,1.0112478,12.166561,6062.7744
1.7818108,12.9241705,0.4293272,0.008080095,329.62177,-0.07739091,11.4081955,9.250861,4.4566584,1.0402647,1.7516038,0.10000001,2.329226,0.99835145,12.203316,6014.2754
1.7640193,12.92525,0.4284199,0.00806023,329.2269,-0.070928216,11.404961,9.246503,4.4571323,1.0411259,1.7609639,0.099999994,2.3341587,0.9982471,12.202236,6007.7295
2.0102847,12.923586,0.43411177,0.0076992423,333.3243,-0.111264616,11.425461,9.303257,4.4523735,1.0327508,1.6641804,0.099999994,2.303554,0.99967146,12.212137,6042.2705
1.7920594,12.899272,0.43405995,0.008651949,330.5981,-0.10209119,11.410587,9.253352,4.451935,1.0426986,1.7385812,0.10000001,2.3038292,1.0050082,12.191351,6055.8203
1.7058004,12.920941,0.43019947,0.008547199,328.63712,-0.040694445,11.394854,9.231928,4.453367,1.0512843,1.7963761,0.10000001,2.324503,1.0075617,12.194048,5997.8306
1.449041,12.946676,0.43391064,0.009256831,324.13202,0.031109184,11.394739,9.16108,4.4522576,1.0717784,1.9659926,0.1,2.304622,1.0185634,12.204851,5958.612
1.5029981,12.963557,0.43385416,0.008777181,324.7881,0.016439557,11.4098625,9.176958,4.454898,1.0641532,1.9223632,0.099999994,2.304922,1.0119163,12.221849,5955.9233
1.6260087,12.937941,0.4334987,0.009106687,327.48502,0.0033416152,11.396185,9.2111225,4.450678,1.0625851,1.8484085,0.1,2.3068118,1.0160317,12.202198,5972.467
