age,bpmag,distance,dmdeep,eep,feh,kmag,logage,logg,mass,mmax,mmin,parallax,radius,rpmag,teff
0.27136108,12.885425,0.43346757,0.010425695,272.1505,-0.04632905,11.409892,8.433547,4.473363,1.0867999,3.6451921,0.1,2.3069775,1.0013359,12.179444,6072.359
0.41066638,12.893026,0.43166265,0.011374716,285.20682,-0.09871,11.428024,8.613489,4.4775987,1.0688403,3.122276,0.10000001,2.316624,0.9881909,12.194048,6090.606
0.57966274,12.916586,0.4316156,0.0106069725,295.67065,-0.083016396,11.432767,8.763175,4.4758306,1.0646431,2.776133,0.10000001,2.3168764,0.98818606,12.208935,6061.824
0.31668133,12.829811,0.43256998,0.012507349,278.23846,-0.15099841,11.413537,8.500622,4.4762516,1.0716009,3.388401,0.10000001,2.3117647,0.99095154,12.15412,6166.6865
0.32902429,12.883972,0.43204758,0.011999006,278.2057,-0.05681345,11.408927,8.517228,4.473861,1.0820764,3.3991551,0.099999994,2.31456,0.998595,12.178721,6073.5674
0.23756206,12.929925,0.42854244,0.0116818715,266.63147,-0.0232929,11.418907,8.375777,4.4802513,1.0796909,3.8410492,0.10000001,2.3334913,0.99012893,12.207594,6018.786
0.2435397,12.909956,0.4286167,0.010744081,267.76657,-0.027074546,11.408344,8.38657,4.478043,1.0825285,3.803045,0.10000001,2.333087,0.9939271,12.191845,6032.675
4.696311,12.9469385,0.4361633,0.0025511133,360.10666,-0.1199733,11.395393,9.671756,4.4087496,0.98509824,1.2637907,0.1,2.2927194,1.0266433,12.214344,5963.6406
4.7287183,12.953464,0.43615395,0.0025658372,360.26486,-0.119947195,11.399182,9.674743,4.409363,0.9837282,1.2611704,0.099999994,2.2927685,1.0252029,12.219698,5959.6963
2.632985,12.934337,0.43650636,0.0076101776,340.82544,-0.11517644,11.426195,9.420447,4.4416604,1.0213822,1.5177929,0.1,2.2909174,1.0065707,12.219153,6027.6045
1.3030217,12.873756,0.4362242,0.009702631,321.6708,-0.13314474,11.420088,9.114951,4.458727,1.0511715,2.0209737,0.1,2.2923992,1.0013559,12.18202,6109.947
1.2962824,12.884106,0.43629465,0.009589303,321.34363,-0.13252416,11.426609,9.1126995,4.4601517,1.0497009,2.0287857,0.1,2.2920291,0.9990013,12.190672,6104.044
1.0212709,12.859154,0.4332013,0.010349305,314.41516,-0.09241718,11.395347,9.009141,4.460201,1.065684,2.2606997,0.10000001,2.3083956,1.0065433,12.160969,6092.5293
2.789924,12.96321,0.4302808,0.006875854,341.6784,-0.03031993,11.397716,9.445592,4.4401402,1.0283278,1.51643,0.10000001,2.3240635,1.011651,12.219511,5939.873
2.9736116,12.940748,0.43082985,0.0072919987,343.8552,-0.037635922,11.383514,9.473284,4.4338474,1.0276432,1.4837304,0.10000001,2.321102,1.0187087,12.201075,5952.241
2.011072,13.000006,0.43109578,0.0074926643,332.0218,-0.031054407,11.436994,9.303428,4.457809,1.035703,1.6930044,0.099999994,2.3196702,0.9948196,12.256921,5943.6777
3.7509632,13.019627,0.43344086,0.008103802,348.48984,-0.06752798,11.436679,9.574142,4.434125,0.9990845,1.370419,0.10000001,2.3071198,1.0041969,12.270615,5916.8506
2.0411487,13.0091,0.4317162,0.007623442,332.181,-0.044739395,11.448532,9.309875,4.4593835,1.0312464,1.6794434,0.099999994,2.3163366,0.99093175,12.267709,5948.0
2.331481,12.964098,0.43098113,0.007482042,336.63364,-0.06372997,11.420907,9.367631,4.4504747,1.0288881,1.5979148,0.1,2.3202872,1.0000443,12.231251,5973.995
3.3869298,12.957814,0.428097,0.0078633595,346.2556,-0.10090566,11.406864,9.529806,4.437702,1.002316,1.4044089,0.10000001,2.3359191,1.0016942,12.223901,5964.1504
7.4360414,12.995583,0.43227953,0.00229866,386.8746,-0.16889384,11.389703,9.871342,4.380571,0.9273211,1.0898535,0.099999994,2.313318,1.0288033,12.242916,5886.5107
4.935594,12.885789,0.42913783,0.0022051902,362.6189,-0.26206058,11.39421,9.693338,4.4135838,0.9537676,1.2050983,0.10000001,2.3302536,1.0044918,12.185379,6054.949
1.9467936,12.952093,0.43092814,0.008333549,331.5736,-0.089912444,11.430462,9.28932,4.45775,1.0314288,1.6915553,0.099999994,2.3205724,0.99292624,12.229477,6006.7637
1.8853326,12.949686,0.43052122,0.008540584,330.79578,-0.07683167,11.424177,9.275388,4.457475,1.0355159,1.7164524,0.1,2.3227658,0.9952485,12.22477,6000.4287
3.3840265,12.958568,0.4341045,0.007564947,346.825,-0.09626588,11.416052,9.529433,4.4326367,1.0077313,1.4062366,0.099999994,2.3035927,1.0102519,12.228107,5976.2363
3.3733451,12.955474,0.43404797,0.007561364,346.79825,-0.095869005,11.413959,9.52806,4.4323254,1.0084057,1.4077606,0.1,2.3038929,1.010952,12.225426,5977.711
0.62208414,12.841458,0.4325659,0.010322832,299.3303,-0.15710679,11.41622,8.793849,4.4720964,1.0617509,2.6694765,0.1,2.3117867,0.9910868,12.162481,6153.8594
0.55180895,12.9426775,0.43046284,0.010781907,293.65704,0.01682946,11.408333,8.741788,4.4709563,1.0823584,2.8763108,0.1,2.3230808,1.0018595,12.208558,5983.736
4.5971804,12.89797,0.43419528,0.0025358275,359.40045,-0.2019079,11.393788,9.662491,4.4114065,0.9735288,1.2481186,0.1,2.303111,1.0174295,12.189437,6034.9536
6.4775777,13.052168,0.43347457,0.0024419334,376.6356,-0.114569366,11.426976,9.811412,4.4005356,0.94618857,1.1489749,0.10000001,2.3069403,1.01559,12.288395,5858.774
4.2949185,12.902494,0.4303545,0.004150111,353.47556,-0.17465049,11.385827,9.632955,4.418276,0.9811635,1.2825695,0.10000001,2.3236656,1.0134418,12.187193,6016.198
1.835835,12.872293,0.43372554,0.008998062,331.60565,-0.118426204,11.398227,9.263833,4.4490476,1.0425514,1.7174041,0.10000001,2.3056056,1.0083482,12.171489,6078.6455
5.358188,13.081616,0.4311025,0.0026474718,364.81067,0.032911807,11.403162,9.729017,4.411379,0.9895062,1.2577537,0.10000001,2.3196337,1.0258212,12.287567,5782.868
6.207249,13.069973,0.43077254,0.0025420329,374.48483,-0.01895684,11.400702,9.792899,4.401268,0.9672202,1.1893976,0.099999994,2.3214107,1.0259974,12.282907,5794.5146
5.1584163,13.043661,0.43341678,0.0029136562,362.31195,-0.056687564,11.422115,9.712516,4.4144583,0.9778702,1.2462096,0.099999994,2.3072479,1.0161353,12.278269,5861.9873
5.772044,12.997242,0.4324792,0.0027449857,372.01187,-0.07472068,11.3845415,9.761329,4.3987155,0.9706162,1.2000756,0.099999994,2.31225,1.0308133,12.23676,5874.9277
6.1799164,13.081429,0.43235108,0.0025452622,372.7998,-0.07087144,11.432716,9.790982,4.407323,0.95565915,1.1769311,0.1,2.312935,1.0127388,12.305494,5824.913
6.996371,13.061663,0.43465418,0.0024009815,381.5419,-0.11672729,11.426608,9.844872,4.3932285,0.93857795,1.1225398,0.1,2.3006797,1.0199957,12.293971,5844.839
7.1117563,13.077936,0.43467158,0.0023873819,381.83295,-0.11785185,11.436453,9.851976,4.394714,0.9350161,1.1168408,0.099999994,2.3005874,1.0162907,12.307575,5835.8643
7.1514115,13.084748,0.43474343,0.0023871746,381.94336,-0.116065145,11.439834,9.854392,4.395162,0.9341981,1.1155212,0.1,2.3002071,1.0153408,12.312856,5831.1304
1.5846627,12.980206,0.4333884,0.008908311,326.15405,0.019853204,11.416721,9.199937,4.4559155,1.0601348,1.875221,0.1,2.307399,1.0086646,12.23411,5941.5967
4.3931727,12.929752,0.43000638,0.0043392777,353.19153,-0.21167329,11.4168625,9.642777,4.4252768,0.96739906,1.262641,0.10000001,2.3255467,0.9981698,12.217701,6021.9863
4.3365107,12.935692,0.42999142,0.005966874,352.59537,-0.21284345,11.422289,9.63714,4.4273286,0.96721935,1.2674513,0.10000001,2.3256278,0.995758,12.223446,6021.3877
4.126476,12.902597,0.430132,0.008145554,352.05917,-0.2089082,11.402651,9.615579,4.42474,0.9759714,1.2883385,0.099999994,2.3248677,1.003219,12.195931,6041.4966
1.8730006,12.952057,0.43191472,0.008361406,331.092,-0.012065887,11.403393,9.272537,4.45093,1.050993,1.7447993,0.10000001,2.3152719,1.0102053,12.214237,5963.2744
1.2514193,12.912176,0.43437636,0.009457509,319.8376,-0.08452049,11.422988,9.097403,4.4615183,1.054712,2.097765,0.1,2.3021512,0.99974203,12.202833,6054.0684
1.2474824,12.892776,0.43249574,0.009301124,319.798,-0.11215806,11.418061,9.096034,4.462862,1.0503346,2.0878396,0.099999994,2.3121614,0.9961525,12.190927,6077.0444
0.4492505,12.897484,0.43314612,0.010921981,288.19086,-0.07540277,11.424006,8.652489,4.474303,1.0737667,3.0394788,0.099999994,2.3086898,0.99409,12.193825,6076.451
0.35611948,12.925401,0.42956588,0.010458513,279.89014,0.014117748,11.401241,8.551596,4.473301,1.0877464,3.3478017,0.099999994,2.3279316,1.0015302,12.195632,5998.009
0.3614443,12.910706,0.42975375,0.011186167,280.64346,0.012070596,11.393376,8.558041,4.471456,1.0900354,3.329369,0.1,2.326914,1.0047977,12.184012,6008.1885
0.3594275,12.8832855,0.42974418,0.011729826,280.95084,0.012740701,11.376642,8.555612,4.4681377,1.0952907,3.3362503,0.1,2.3269658,1.0110381,12.161147,6023.6562
0.31431383,12.976984,0.43200985,0.010494323,275.1945,-0.017629683,11.450387,8.497363,4.481727,1.0737566,3.4770894,0.1,2.314762,0.98552644,12.24774,5995.304
0.31593275,12.863433,0.43150392,0.0120989885,277.34464,-0.046643674,11.392021,8.499594,4.4710817,1.0877736,3.4534502,0.1,2.317476,1.004241,12.159253,6077.891
0.32106254,12.910962,0.43150008,0.011381307,277.06805,-0.046887845,11.420694,8.506589,4.476741,1.0787855,3.4341333,0.10000001,2.3174968,0.9936317,12.198673,6050.0835
4.1190896,12.970385,0.43392724,0.00783733,351.59055,-0.11653918,11.417604,9.614801,4.4242616,0.98991275,1.3165895,0.1,2.3045337,1.0109735,12.236774,5961.757
6.1421824,13.066366,0.4301806,0.0025850974,373.16708,-0.044584632,11.408858,9.788322,4.4045906,0.96249115,1.1862222,0.099999994,2.324605,1.0195878,12.285473,5811.838
2.6276364,12.893769,0.43460348,0.007854573,340.9091,-0.18853539,11.425373,9.419564,4.443965,1.0099187,1.4944681,0.099999994,2.300948,0.99826914,12.199062,6089.4194
2.197053,12.935713,0.42544422,0.008646116,334.61996,-0.11143413,11.413733,9.341841,4.4571996,1.0205057,1.6135064,0.1,2.3504844,0.98826706,12.214058,6006.958
5.7937326,12.961933,0.43615812,0.0023539534,372.62167,-0.18292081,11.409387,9.762959,4.3988023,0.9528718,1.1690763,0.099999994,2.2927465,1.0212411,12.232182,5963.3623
6.2880073,12.991766,0.43683118,0.002414778,377.53458,-0.14704591,11.40694,9.798512,4.3920927,0.9505459,1.1502547,0.1,2.289214,1.0277947,12.2467165,5916.1914
5.1971354,12.997875,0.42686236,0.0025661904,361.6269,-0.15360561,11.419009,9.715764,4.420959,0.95751786,1.2162198,0.1,2.3426757,0.9979868,12.255159,5925.1475
3.7050428,12.895254,0.43729222,0.007996852,350.19193,-0.15047485,11.394269,9.568793,4.4191036,1.0019455,1.3503437,0.099999994,2.2868004,1.0231695,12.185434,6039.538
3.9232671,12.861978,0.43096945,0.008255279,351.67545,-0.19739482,11.375973,9.593648,4.4194965,0.98804116,1.3121481,0.1,2.3203502,1.015536,12.160793,6062.3306
1.0573659,12.897441,0.4319743,0.010035508,314.74,-0.070749134,11.407606,9.024225,4.4632998,1.0620303,2.2421262,0.10000001,2.3149526,1.0012827,12.187066,6052.7695
0.6911097,12.846014,0.4323005,0.009957569,302.38882,-0.13746104,11.409474,8.839547,4.469605,1.0637655,2.581387,0.1,2.3132057,0.9949183,12.161346,6135.922
1.9937954,12.911838,0.43623534,0.007566918,333.3585,-0.13473153,11.43131,9.29968,4.4516873,1.031408,1.6603805,0.10000001,2.2923405,0.9997817,12.209045,6069.4443
1.8688251,12.874233,0.43632138,0.008815656,332.18625,-0.13331452,11.409273,9.271568,4.448277,1.0404443,1.7008007,0.1,2.2918885,1.0082316,12.178073,6093.1216
6.5152783,13.111298,0.43090743,0.002464685,376.16397,-0.008924305,11.41939,9.813932,4.4029965,0.96060175,1.1750259,0.1,2.3206842,1.0204521,12.314245,5763.6045
6.2254915,13.005378,0.43423602,0.002434846,377.37582,-0.07343733,11.383516,9.794173,4.3910007,0.9646757,1.1736343,0.10000001,2.302895,1.0367731,12.241104,5861.968
8.661371,13.106098,0.4345405,0.0022320817,393.2312,-0.11844623,11.428372,9.937587,4.376842,0.9127168,1.0553074,0.10000001,2.3012815,1.0250161,12.320852,5785.901
8.364661,13.048802,0.43454295,0.0022287667,393.9876,-0.104272366,11.385906,9.922448,4.367703,0.9253943,1.0692887,0.10000001,2.3012683,1.0430423,12.2692,5805.96
8.754223,13.026615,0.4341805,0.0021635473,397.2714,-0.12776709,11.371696,9.942217,4.359515,0.9173609,1.0498376,0.1,2.3031898,1.0482777,12.251603,5817.0825
5.1546884,13.036273,0.43050694,0.0027450803,360.92728,-0.11169413,11.434746,9.712202,4.421099,0.9647717,1.2309971,0.1,2.3228428,1.001587,12.281927,5892.0205
8.386755,13.026984,0.43628475,0.0021984153,394.19687,-0.16560197,11.398146,9.9235935,4.3671637,0.9146513,1.0535811,0.1,2.2920809,1.0376265,12.264677,5853.906
4.9618983,12.959323,0.42663276,0.002453297,359.78003,-0.1748581,11.40582,9.695647,4.4204154,0.96083546,1.2271831,0.1,2.3439362,1.0002763,12.228357,5961.875
6.2995253,12.99196,0.42728233,0.0024453378,375.57596,-0.13737941,11.3884535,9.799307,4.400185,0.9468882,1.1522188,0.10000001,2.340373,1.0163026,12.238428,5889.504
7.3573694,13.064282,0.42631754,0.0023837471,381.7655,-0.16134307,11.428109,9.866722,4.400864,0.9192542,1.0950997,0.10000001,2.3456695,1.0006754,12.298195,5843.981
4.8717113,12.93723,0.43226254,0.0025628083,361.73096,-0.14605725,11.389715,9.687681,4.410054,0.9752673,1.2423303,0.099999994,2.3134089,1.0199206,12.207594,5970.0884
6.3843417,13.057177,0.43288076,0.002458326,375.15607,-0.119499,11.433324,9.805116,4.4040055,0.94538313,1.1525258,0.099999994,2.3101048,1.0110748,12.294146,5860.67
6.0862803,12.947681,0.4329942,0.0023989207,377.36627,-0.115475416,11.360993,9.784351,4.3874283,0.96352,1.1702379,0.1,2.3094997,1.0404702,12.200388,5912.95
6.52618,13.120333,0.43302244,0.0024743485,374.88803,-0.06911898,11.453424,9.814658,4.408359,0.9473535,1.1584998,0.10000001,2.309349,1.0071303,12.336683,5800.028
5.3340173,13.067043,0.43212637,0.00267897,363.69766,-0.039276093,11.425213,9.727055,4.4151053,0.9755404,1.2386925,0.099999994,2.3141377,1.0142157,12.292261,5833.3203
5.713299,13.059143,0.4321981,0.002922301,369.55447,-0.02648133,11.408411,9.7568865,4.406767,0.97407115,1.2169654,0.099999994,2.3137536,1.0231035,12.28011,5820.2
2.8676572,12.9498625,0.43028435,0.008491954,342.1086,-0.11170629,11.419495,9.457527,4.444459,1.0109808,1.4769154,0.10000001,2.3240445,0.9981425,12.225023,5994.623
1.5205454,12.932491,0.43054423,0.008612952,324.74808,-0.09288156,11.426404,9.181998,4.4628563,1.0412351,1.8615942,0.1,2.3226418,0.99185395,12.216429,6029.8174
0.560158,12.929136,0.4301065,0.010306707,294.2819,-0.048985153,11.424803,8.74831,4.475481,1.0689322,2.8273487,0.10000001,2.3250055,0.9904417,12.211086,6029.465
4.5668435,13.016117,0.43088067,0.0044281003,353.30188,-0.10915694,11.431751,9.6596155,4.426524,0.9765313,1.2776213,0.1,2.3208282,1.0014488,12.268749,5916.0703
0.8022033,12.904488,0.43135586,0.010148407,306.06015,-0.070441395,11.415735,8.904284,4.469242,1.0650806,2.4793024,0.10000001,2.3182714,0.9957873,12.194326,6053.739
0.6719216,12.852129,0.43094942,0.011002482,301.2199,-0.09241155,11.393669,8.827318,4.467294,1.0719793,2.6300437,0.099999994,2.320458,1.0014747,12.155964,6100.6836
1.4854475,12.896921,0.43292284,0.008937321,324.66922,-0.15309393,11.432579,9.171857,4.462685,1.0364559,1.8539822,0.099999994,2.3098805,0.98977476,12.201578,6094.562
4.4610434,12.935179,0.42943835,0.0025529573,355.21115,-0.12645656,11.384195,9.649436,4.417424,0.98414826,1.2815498,0.099999994,2.3286228,1.0158893,12.202931,5964.1157
4.50566,12.979875,0.42944875,0.003784597,353.4964,-0.12881154,11.414347,9.653758,4.4245663,0.9769198,1.2770379,0.099999994,2.3285666,1.0038733,12.241457,5943.3447
0.96955127,12.953436,0.42966142,0.009993577,311.01392,-0.024610847,11.421551,8.98657,4.4692836,1.061996,2.3364735,0.1,2.327414,0.99430394,12.222761,5988.3623
0.66487736,12.953505,0.43720242,0.0112779625,300.1616,0.046244532,11.414375,8.8227415,4.4635324,1.0919836,2.708237,0.1,2.28727,1.0149959,12.215754,5977.481
1.9236078,12.863301,0.42674118,0.008775269,331.8368,-0.1914843,11.406394,9.284116,4.458168,1.0202069,1.6614876,0.099999994,2.3433409,0.9870278,12.173204,6106.9595
2.6292255,12.921497,0.42804042,0.007767854,339.6247,-0.18971029,11.432037,9.419827,4.4532204,1.0002632,1.4937828,0.1,2.3362281,0.9829945,12.21767,6057.573
4.89942,12.925374,0.43169516,0.0025412203,362.3863,-0.1574207,11.384752,9.690144,4.409066,0.97348917,1.2369362,0.1,2.3164494,1.020139,12.199231,5980.3174
5.0640826,12.985452,0.43172908,0.0025362864,361.55707,-0.15826988,11.423112,9.7045,4.4171476,0.96303225,1.2243347,0.099999994,2.3162675,1.0052052,12.249997,5948.749
0.8752317,12.886601,0.4305957,0.010103698,308.9734,-0.067954004,11.400798,8.942122,4.4658513,1.0668322,2.4036798,0.099999994,2.322364,1.0005776,12.177685,6058.33
0.4935144,12.889219,0.43294108,0.010025455,291.19098,-0.08720869,11.422064,8.693299,4.473641,1.0716717,2.9351733,0.1,2.309783,0.99394566,12.188873,6086.823
0.54374856,12.832778,0.43332246,0.010286108,295.25076,-0.06731814,11.379555,8.735398,4.4634714,1.0860043,2.8477395,0.1,2.3077502,1.0124128,12.137638,6107.133
0.5346812,12.812866,0.4344864,0.009914046,295.11954,-0.061831146,11.367653,8.728094,4.4598765,1.0922804,2.8675659,0.1,2.301568,1.019572,12.120953,6119.0728
1.5134329,12.935774,0.42860126,0.008744832,324.87778,-0.0032415986,11.390204,9.179962,4.4562798,1.0592399,1.9048754,0.099999994,2.333171,1.0079719,12.198647,5967.2915
1.3495953,12.936574,0.43047732,0.009013478,321.25543,-0.06943861,11.422913,9.130203,4.464184,1.0488069,1.9998517,0.099999994,2.3230028,0.9939557,12.216068,6017.536
1.1427419,12.881351,0.43172085,0.009910514,317.38773,-0.07119867,11.39572,9.057948,4.4598556,1.0628809,2.1778405,0.1,2.3163116,1.0055746,12.172873,6058.7295
1.1776264,12.969881,0.43164483,0.009352606,316.63095,-0.0685043,11.448539,9.071007,4.4706535,1.0473849,2.1545594,0.1,2.3167195,0.9859251,12.245882,6006.091
1.3938653,12.985661,0.43222666,0.008555388,321.55362,-0.0540919,11.450042,9.14422,4.4673967,1.0444624,1.9608374,0.10000001,2.313601,0.988143,12.255009,5984.5103
1.3870825,12.858327,0.43236318,0.009955398,323.72833,-0.063375026,11.374618,9.142102,4.4510665,1.0646026,1.9634036,0.1,2.3128705,1.016653,12.150551,6061.3857
1.5350491,12.850327,0.43237793,0.009888293,326.77496,-0.094539076,11.37861,9.186122,4.450163,1.0561457,1.8529489,0.10000001,2.3127916,1.0136803,12.14926,6081.1543
1.6248249,12.927704,0.43266755,0.0089597795,327.21954,-0.065972745,11.415088,9.210806,4.4563947,1.0479492,1.8205729,0.099999994,2.3112433,1.0024283,12.207691,6018.686
3.0344088,12.9515705,0.43095812,0.0073871436,343.8537,-0.087486565,11.409189,9.482074,4.4391065,1.0139883,1.4583195,0.099999994,2.3204112,1.005863,12.220562,5976.004
2.7253592,12.926901,0.43251395,0.00829685,341.50067,-0.11269298,11.411641,9.435424,4.441744,1.0184035,1.5014137,0.1,2.3120642,1.0049895,12.208572,6016.88
3.9158666,12.971562,0.42853487,0.007828877,349.90878,-0.08089915,11.399097,9.592828,4.429031,0.99690235,1.3480448,0.099999994,2.3335323,1.008942,12.2277355,5931.98
0.94729185,12.867399,0.43563062,0.011244858,312.05667,-0.09425905,11.4071865,8.976483,4.461218,1.0675156,2.3233209,0.1,2.295523,1.0063401,12.170807,6098.278
0.97503555,12.880991,0.43505928,0.010246451,312.7401,-0.06821132,11.403976,8.98902,4.4603806,1.069894,2.3110578,0.10000001,2.2985375,1.008383,12.175984,6071.5874
0.75857395,12.900944,0.4366236,0.01113064,304.7336,-0.057602197,11.419491,8.879997,4.4649496,1.0743518,2.5359597,0.099999994,2.2903023,1.0052526,12.193364,6064.509
1.1836317,12.896165,0.4363526,0.009845648,318.46445,-0.099817574,11.423823,9.073216,4.460685,1.0571723,2.1361098,0.10000001,2.2917247,1.0020002,12.194761,6080.3706
